value	sens	tree
1.77741749209495	the_root	64
1.99541173929992	the_root	65
1.34832140483696	the_root	65
2.8263561324341	the_root	65
0.600318949028917	the_root	65
3.02273758405637	the_root	65
2.09715084384258	the_root	65
2.82392235048057	the_root	66
1.28359655327541	the_root	66
2.58391780197794	the_root	66
0.62858974806848	the_root	66
3.10845893899683	the_root	66
1.76496937151052	the_root	66
3.34686781493421	the_root	67
1.22316556229191	the_root	67
2.97811691262454	the_root	67
0.653551365127711	the_root	67
3.42685092273005	the_root	67
2.44863817066653	the_root	67
3.0097141881567	the_root	68
1.34191812646686	the_root	68
2.53028960566795	the_root	68
0.718024914732009	the_root	68
3.14944928885025	the_root	68
2.17265411933705	the_root	68
2.07125822360341	the_root	69
1.33960939586582	the_root	69
2.09376611522256	the_root	69
0.591584114309216	the_root	69
3.16376420736109	the_root	69
1.68920020399101	the_root	69
3.00440518112191	the_root	70
1.30182718854402	the_root	70
2.94534096412599	the_root	70
0.675017429861148	the_root	70
3.33685312088377	the_root	70
2.18430997280427	the_root	70
3.1053320839237	the_root	71
1.35549730351622	the_root	71
2.89644940658791	the_root	71
0.763452426629033	the_root	71
3.10631589570002	the_root	71
2.16027527136441	the_root	71
3.02915014019271	the_root	72
1.36294037377969	the_root	72
2.39228143277689	the_root	72
0.671681328054641	the_root	72
3.22367206819358	the_root	72
2.05085021248274	the_root	72
2.71701384837771	the_root	73
1.32768517064563	the_root	73
2.73036401504624	the_root	73
0.656871121749685	the_root	73
3.29873202172538	the_root	73
1.86898260908	the_root	73
2.18121359798107	the_root	74
1.30579090850655	the_root	74
2.3499582897298	the_root	74
0.679525477954968	the_root	74
2.97792154852348	the_root	74
1.88433030271511	the_root	74
2.22341373096541	the_root	75
1.33402025452559	the_root	75
2.17835464068042	the_root	75
0.786359240715894	the_root	75
3.24369618761682	the_root	75
1.83913605351506	the_root	75
3.42202674937267	the_root	76
1.55338520412575	the_root	76
2.67474527432142	the_root	76
0.810033280620019	the_root	76
3.12802040384119	the_root	76
1.91239700535621	the_root	76
3.09395184118786	the_root	77
1.36732544449106	the_root	77
2.45805093859175	the_root	77
0.71104804974533	the_root	77
3.03244430607429	the_root	77
2.08519547619836	the_root	77
3.09331982436427	the_root	78
1.39058976808812	the_root	78
2.34923107970239	the_root	78
0.601226375772026	the_root	78
3.00692407574392	the_root	78
2.00541769029718	the_root	78
3.70183588178977	the_root	79
1.27883730416512	the_root	79
2.03506947175916	the_root	79
0.657942062184582	the_root	79
3.33928353228989	the_root	79
1.87917560789149	the_root	79
3.20715251141904	the_root	80
1.30206969589659	the_root	80
2.36250985060545	the_root	80
0.824292108074518	the_root	80
3.11181185311856	the_root	80
1.82051364522776	the_root	80
2.5431725029665	the_root	81
1.30713904200372	the_root	81
2.64189222584648	the_root	81
0.692034112553827	the_root	81
3.08601155022091	the_root	81
1.68762822542208	the_root	81
2.87198892545055	the_root	82
1.35317117611859	the_root	82
2.3571839476666	the_root	82
0.721884637238989	the_root	82
3.26372681394484	the_root	82
2.44369051082981	the_root	82
2.70397730470899	the_root	83
1.31125750732178	the_root	83
2.11429691894905	the_root	83
0.722408777680284	the_root	83
3.2432139002277	the_root	83
1.80259155924536	the_root	83
2.82785036333917	the_root	84
1.36193656723708	the_root	84
2.22103042037404	the_root	84
0.674507422966714	the_root	84
3.0153643351798	the_root	84
1.66088954854417	the_root	84
2.96768096579223	the_root	85
1.37256725459089	the_root	85
3.03706483622167	the_root	85
0.72810745620445	the_root	85
3.2008526638051	the_root	85
2.06016854561762	the_root	85
2.4909228919067	the_root	86
1.33695562220989	the_root	86
2.25753488154685	the_root	86
0.657659431175164	the_root	86
3.04439760365773	the_root	86
1.94573609068986	the_root	86
3.8072873437145	the_root	87
1.33937132844082	the_root	87
2.51773596726929	the_root	87
0.654291846807901	the_root	87
2.83914291888887	the_root	87
1.95396832702982	the_root	87
2.88166309724429	the_root	88
1.3417912837517	the_root	88
2.37901914814482	the_root	88
0.700575386664277	the_root	88
3.24522742412494	the_root	88
1.52923466075493	the_root	88
3.59657839714345	the_root	89
1.32128471785617	the_root	89
2.11481440871017	the_root	89
0.71920116600262	the_root	89
3.022026735779	the_root	89
2.19884058912134	the_root	89
2.1532311034218	the_root	90
1.16150231524781	the_root	90
2.23241504956771	the_root	90
0.722975360489906	the_root	90
3.39067480483655	the_root	90
2.00371447127358	the_root	90
2.69351113503953	the_root	91
1.39512938913897	the_root	91
2.06721055996598	the_root	91
0.793581557032828	the_root	91
3.08788060694397	the_root	91
2.03688015938898	the_root	91
2.39369687263735	the_root	92
1.39700728203532	the_root	92
2.3182021917585	the_root	92
0.804002085702292	the_root	92
3.25375317833274	the_root	92
2.28692100896258	the_root	92
2.18388903956899	the_root	93
1.34492138539694	the_root	93
1.99846881578618	the_root	93
0.652465374961253	the_root	93
2.8710676699936	the_root	93
1.68499957567007	the_root	93
2.56822124230268	the_root	94
1.38759398068335	the_root	94
2.35793262312412	the_root	94
