tree,tip,age,depth
1,Yonaguni,12.057098663480739,3.552713678800501e-15
1,Kagoshima,12.057098663480742,0
1,Koshiki_islands,12.057098663480742,0
1,Kumamoto,12.057098663480739,3.552713678800501e-15
1,Fukuoka,12.057098663480739,3.552713678800501e-15
1,Hachijo,12.05709866348074,1.7763568394002505e-15
2,BarabaTatar,12.594577750680259,1.7763568394002505e-15
2,CodexCumanicus,6.594577750680255,6.000000000000005
2,NorthAltai,12.594577750680259,1.7763568394002505e-15
2,OldTurkic,1.594577750680255,11.000000000000005
2,SouthAltai,12.594577750680259,1.7763568394002505e-15
2,Azeri,12.594577750680259,1.7763568394002505e-15
2,Bashkir,12.594577750680259,1.7763568394002505e-15
2,Chuvash,12.594577750680259,1.7763568394002505e-15
2,CrimeanTatar,12.59457775068026,0
2,Dolgan,12.594577750680259,1.7763568394002505e-15
2,Gagauz,12.594577750680259,1.7763568394002505e-15
2,KaraKalpak,12.594577750680259,1.7763568394002505e-15
2,KarachayBalkar,12.59457775068026,0
2,Karaim,12.59457775068026,0
2,Kazakh,12.594577750680259,1.7763568394002505e-15
2,Khakas,12.594577750680259,1.7763568394002505e-15
2,Khalaj,12.594577750680259,1.7763568394002505e-15
2,Kirghiz,12.594577750680259,1.7763568394002505e-15
2,Kumyk,12.59457775068026,0
2,MiddleChulym,12.594577750680259,1.7763568394002505e-15
2,Nogai,12.59457775068026,0
2,Salar,12.594577750680259,1.7763568394002505e-15
2,WestYugur,12.594577750680259,1.7763568394002505e-15
2,Shor,12.594577750680259,1.7763568394002505e-15
2,KazanTatar,12.594577750680259,1.7763568394002505e-15
2,Tofa,12.594577750680259,1.7763568394002505e-15
2,Turkish,12.594577750680259,1.7763568394002505e-15
2,Turkmen,12.594577750680259,1.7763568394002505e-15
2,Tuvan,12.594577750680259,1.7763568394002505e-15
2,Uyghur,12.594577750680259,1.7763568394002505e-15
2,Uzbek,12.594577750680259,1.7763568394002505e-15
2,Yakut,12.594577750680259,1.7763568394002505e-15
2,Khalkha,12.594577750680255,5.3290705182007514e-15
2,Buriat,12.594577750680255,5.3290705182007514e-15
2,Kalmyck,12.594577750680255,5.3290705182007514e-15
2,Oirat,12.594577750680255,5.3290705182007514e-15
2,Kamnigan,12.594577750680255,5.3290705182007514e-15
2,Dagur,12.594577750680257,3.552713678800501e-15
2,Shira-Yughur,12.594577750680257,3.552713678800501e-15
2,Baoan,12.594577750680257,3.552713678800501e-15
2,Dongxian,12.594577750680257,3.552713678800501e-15
2,Minhe,12.594577750680257,3.552713678800501e-15
2,Huzhu,12.594577750680257,3.552713678800501e-15
2,Kangjia,12.594577750680259,1.7763568394002505e-15
2,Moghol,12.594577750680257,3.552713678800501e-15
2,Middle_Mongolian_Secret_History,5.094577750680255,7.500000000000005
2,Middle_Mongolian_Muqaddimat_al-adab,6.594577750680255,6.000000000000005
2,Hezhe,12.594577750680257,3.552713678800501e-15
2,Oroch,12.594577750680257,3.552713678800501e-15
2,Udihe,12.594577750680257,3.552713678800501e-15
2,Nanai_Middle_Amur,12.594577750680257,3.552713678800501e-15
2,Kur-Urmi,12.594577750680259,1.7763568394002505e-15
2,Nanai_Bikin,12.594577750680259,1.7763568394002505e-15
2,Orok,12.594577750680257,3.552713678800501e-15
2,Ulcha,12.594577750680257,3.552713678800501e-15
2,Jurchen,8.594577750680255,4.000000000000005
2,Manchu,11.704577750680256,0.8900000000000041
2,Xibe,12.594577750680257,3.552713678800501e-15
2,Even,12.594577750680259,1.7763568394002505e-15
2,Solon,12.594577750680259,1.7763568394002505e-15
2,Evenki_Kamnigan,12.594577750680259,1.7763568394002505e-15
2,Evenki_PT,12.594577750680259,1.7763568394002505e-15
2,Southern_Evenki_Chiringda,12.594577750680259,1.7763568394002505e-15
2,Northern_Evenki_Tutonchany,12.594577750680259,1.7763568394002505e-15
2,Northern_Evenki_Tura,12.594577750680259,1.7763568394002505e-15
2,Negidal,12.594577750680259,1.7763568394002505e-15
2,Oroqen,12.594577750680259,1.7763568394002505e-15
2,Hwanghae,12.594577750680259,1.7763568394002505e-15
2,Southern_Hamgyong,12.594577750680259,1.7763568394002505e-15
2,Northern_Hamgyong,12.594577750680259,1.7763568394002505e-15
2,Southern_Pyongan,12.59457775068026,0
2,Northern_Pyongan,12.59457775068026,0
2,Jeju,12.594577750680257,3.552713678800501e-15
2,Southern_Jeolla,12.594577750680257,3.552713678800501e-15
2,Northern_Jeolla,12.594577750680257,3.552713678800501e-15
2,Southern_Gyeongsang,12.594577750680259,1.7763568394002505e-15
2,Northern_Gyeongsang,12.594577750680259,1.7763568394002505e-15
2,Southern_Chungcheong,12.594577750680257,3.552713678800501e-15
