trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form,mean_root_age
3316,run,3.854,6658,7.207,0.535,44,0.045,*dreh₂-,8.213838621645293
3317,run,2.553,6576,7.207,0.354,44,0.045,NA,8.213838621645293
3318,run,0.77,6450,7.207,0.107,44,0.045,NA,8.213838621645293
3319,run,0.86,6359,7.207,0.119,44,0.045,?*(s)k⁽ʷ⁾rei̯-,8.213838621645293
3320,run,5.423,6291,7.207,0.753,44,0.045,*h₂u̯eh₁-,8.213838621645293
3321,run,1.108,5969,7.207,0.154,44,0.045,NA,8.213838621645293
3322,run,0.889,5832,7.207,0.123,44,0.045,*drem-,8.213838621645293
3342,salt,8.165,283,8.165,1,12,0.143,*sal-,8.213838621645293
3343,salt,6.379,2009,8.165,0.781,12,0.143,NA,8.213838621645293
3344,salt,6.325,811,8.165,0.775,12,0.143,*leu̯H-,8.213838621645293
3345,salt,3.584,3501,8.165,0.439,12,0.143,*su̯eh₂d-,8.213838621645293
3346,salt,2.752,462,8.165,0.337,12,0.143,NA,8.213838621645293
3347,salt,2.761,3845,8.165,0.338,12,0.143,*leu̯k-,8.213838621645293
3348,salt,0.757,3286,8.165,0.093,12,0.143,NA,8.213838621645293
3354,sand,7.225,108,7.225,1,36,0.053,NA,8.213838621645293
3355,sand,5.417,2398,7.225,0.75,36,0.053,NA,8.213838621645293
3356,sand,2.745,1168,7.225,0.38,36,0.053,?*pē(n)s-,8.213838621645293
3357,sand,4.349,284,7.225,0.602,36,0.053,NA,8.213838621645293
3358,sand,3.141,8263,7.225,0.435,36,0.053,NA,8.213838621645293
3359,sand,5.004,6087,7.225,0.693,36,0.053,NA,8.213838621645293
3360,sand,5.306,8262,7.225,0.734,36,0.053,NA,8.213838621645293
3361,sand,3.289,3500,7.225,0.455,36,0.053,NA,8.213838621645293
3362,sand,3.389,8648,7.225,0.469,36,0.053,NA,8.213838621645293
3363,sand,2.776,1739,7.225,0.384,36,0.053,NA,8.213838621645293
3364,sand,2.916,8442,7.225,0.404,36,0.053,?*(s)melH-,8.213838621645293
3365,sand,2.606,8261,7.225,0.361,36,0.053,NA,8.213838621645293
3366,sand,1.98,1050,7.225,0.274,36,0.053,NA,8.213838621645293
3367,sand,0.773,7286,7.225,0.107,36,0.053,NA,8.213838621645293
3368,sand,0.775,6309,7.225,0.107,36,0.053,NA,8.213838621645293
3369,sand,2.664,5814,7.225,0.369,36,0.053,NA,8.213838621645293
3370,sand,0.757,3233,7.225,0.105,36,0.053,*mei̯k̑-,8.213838621645293
3371,sand,1.136,2164,7.225,0.157,36,0.053,NA,8.213838621645293
3372,sand,0.581,812,7.225,0.08,36,0.053,NA,8.213838621645293
3390,say,6.435,285,6.435,1,44,0,*sekʷ-,8.213838621645293
3391,say,1.754,9653,6.435,0.273,44,0,*kʷek̑-,8.213838621645293
3392,say,5.27,2415,6.435,0.819,44,0,*u̯ekʷ-,8.213838621645293
3393,say,0.441,6922,6.435,0.069,44,0,"*gʰe-, gʰo-",8.213838621645293
3396,say,5.004,927,6.435,0.778,44,0,*dei̯k̑-,8.213838621645293
3397,say,2.745,1169,6.435,0.427,44,0,*rek-,8.213838621645293
3398,say,4.342,2010,6.435,0.675,44,0,NA,8.213838621645293
3399,say,4.225,1051,6.435,0.657,44,0,NA,8.213838621645293
3400,say,5.364,1614,6.435,0.834,44,0,*kʷó-,8.213838621645293
3401,say,5.306,1529,6.435,0.825,44,0,*leg̑-,8.213838621645293
3402,say,2.469,2409,6.435,0.384,44,0,*u̯ei̯d-,8.213838621645293
3403,say,2.752,8260,6.435,0.428,44,0,*k̑eHs-,8.213838621645293
3404,say,3.885,6841,6.435,0.604,44,0,*men-,8.213838621645293
3405,say,6.236,4735,6.435,0.969,44,0,*su̯enh₂-,8.213838621645293
3406,say,1.428,4132,6.435,0.222,44,0,NA,8.213838621645293
3407,say,1.58,2416,6.435,0.245,44,0,*u̯eth₂-,8.213838621645293
3408,say,2.776,2404,6.435,0.431,44,0,*bʰer-,8.213838621645293
3409,say,2.606,636,6.435,0.405,44,0,*h₂eg̑-,8.213838621645293
3411,say,4.244,8441,6.435,0.66,44,0,NA,8.213838621645293
3412,say,0.757,3265,6.435,0.118,44,0,NA,8.213838621645293
3413,say,1.51,2076,6.435,0.235,44,0,*g̑neh₃-,8.213838621645293
3434,sea,7.268,287,7.268,1,22,0,*mor-i-,8.213838621645293
3435,sea,2.871,2774,7.268,0.395,22,0,*keh₂p-,8.213838621645293
3436,sea,4.349,2773,7.268,0.598,22,0,NA,8.213838621645293
3437,sea,5.114,2011,7.268,0.704,22,0,NA,8.213838621645293
3438,sea,5.306,4907,7.268,0.73,22,0,NA,8.213838621645293
3439,sea,4.56,1875,7.268,0.627,22,0,*i̯uHr-,8.213838621645293
3440,sea,2.606,3361,7.268,0.359,22,0,NA,8.213838621645293
3441,sea,5.004,730,7.268,0.688,22,0,*u̯ed-,8.213838621645293
3442,sea,2.752,466,7.268,0.379,22,0,*dʰeu̯b-,8.213838621645293
3456,see,8.168,929,8.168,1,26,0.067,*u̯ei̯d-,8.213838621645293
3457,see,7.199,1969,8.168,0.881,26,0.067,*u̯ei̯h₁-,8.213838621645293
3459,see,4.349,288,8.168,0.532,26,0.067,?*sekʷ-,8.213838621645293
3460,see,6.315,814,8.168,0.773,26,0.067,*derk̑-,8.213838621645293
3461,see,2.961,1053,8.168,0.363,26,0.067,*u̯el-,8.213838621645293
3462,see,5.306,8257,8.168,0.65,26,0.067,NA,8.213838621645293
3463,see,5.219,3504,8.168,0.639,26,0.067,*kʷei̯s-,8.213838621645293
3464,see,6.366,2231,8.168,0.779,26,0.067,*spek̑-,8.213838621645293
3465,see,5.133,1531,8.168,0.628,26,0.067,NA,8.213838621645293
3466,see,2.752,8258,8.168,0.337,26,0.067,NA,8.213838621645293
3467,see,2.606,3362,8.168,0.319,26,0.067,NA,8.213838621645293
3469,see,2.664,2420,8.168,0.326,26,0.067,NA,8.213838621645293
3470,see,0.86,2418,8.168,0.105,26,0.067,NA,8.213838621645293
3471,see,5.022,2012,8.168,0.615,26,0.067,*dʰei̯H-,8.213838621645293
3472,see,0.509,1240,8.168,0.062,26,0.067,NA,8.213838621645293
3482,seed,7.268,289,7.808,0.931,23,0.083,*seh₁-,8.213838621645293
3483,seed,6.593,731,7.808,0.844,23,0.083,NA,8.213838621645293
3484,seed,7.808,1532,7.808,1,23,0.083,*sper-,8.213838621645293
3485,seed,5.517,2013,7.808,0.707,23,0.083,NA,8.213838621645293
3486,seed,2.611,1376,7.808,0.334,23,0.083,NA,8.213838621645293
3487,seed,3.355,8640,7.808,0.43,23,0.083,NA,8.213838621645293
3488,seed,2.963,6444,7.808,0.379,23,0.083,*g̑erh₂-,8.213838621645293
3489,seed,2.606,8332,7.808,0.334,23,0.083,NA,8.213838621645293
3490,seed,0.757,6980,7.808,0.097,23,0.083,NA,8.213838621645293
3491,seed,2.664,5816,7.808,0.341,23,0.083,*(s)kedh₂-,8.213838621645293
3492,seed,4.37,5713,7.808,0.56,23,0.083,NA,8.213838621645293
3493,seed,1.152,1270,7.808,0.148,23,0.083,NA,8.213838621645293
3505,sew,8.114,815,8.114,1,21,0,*si̯eu̯H-,8.213838621645293
3506,sew,5.306,1533,8.114,0.654,21,0,NA,8.213838621645293
3507,sew,2.953,732,8.114,0.364,21,0,NA,8.213838621645293
3508,sew,1.779,290,8.114,0.219,21,0,*(s)neh₁-,8.213838621645293
3509,sew,2.957,1054,8.114,0.364,21,0,NA,8.213838621645293
3510,sew,6.269,114,8.114,0.773,21,0,?*derbʰ-,8.213838621645293
3511,sew,2.776,1742,8.114,0.342,21,0,NA,8.213838621645293
3512,sew,2.606,639,8.114,0.321,21,0,NA,8.213838621645293
3513,sew,2.752,467,8.114,0.339,21,0,NA,8.213838621645293
3514,sew,4.741,6979,8.114,0.584,21,0,NA,8.213838621645293
3526,shadow,8.176,5058,8.176,1,18,0.1,*s⁽k̑⁾eH-,8.213838621645293
3527,shadow,6.817,8269,8.176,0.834,18,0.1,*s⁽k̑⁾eh₃-,8.213838621645293
3528,shadow,5.004,5169,8.176,0.612,18,0.1,NA,8.213838621645293
3529,shadow,2.611,7022,8.176,0.319,18,0.1,NA,8.213838621645293
3530,shadow,2.702,5149,8.176,0.331,18,0.1,NA,8.213838621645293
3531,shadow,2.745,5209,8.176,0.336,18,0.1,NA,8.213838621645293
3532,shadow,2.09,9917,8.176,0.256,18,0.1,NA,8.213838621645293
3533,shadow,2.773,9651,8.176,0.339,18,0.1,*skek-,8.213838621645293
3534,shadow,0.757,6975,8.176,0.093,18,0.1,NA,8.213838621645293
3535,shadow,2.606,5972,8.176,0.319,18,0.1,NA,8.213838621645293
3544,sharp,8.203,468,8.203,1,32,0.083,*h₂ek̑-,8.213838621645293
3545,sharp,7.214,115,8.203,0.88,32,0.083,*(s)tei̯g-,8.213838621645293
3546,sharp,2.962,640,8.203,0.361,32,0.083,*k̑eh₃(i̯)-,8.213838621645293
3547,sharp,4.349,291,8.203,0.53,32,0.083,*(s)kerbʰ-,8.213838621645293
3548,sharp,3.358,6495,8.203,0.409,32,0.083,*gʷʰei̯H-,8.213838621645293
3549,sharp,2.957,5421,8.203,0.361,32,0.083,*(s)lei̯-,8.213838621645293
3550,sharp,3.089,1582,8.203,0.377,32,0.083,*(s)kep-,8.213838621645293
3551,sharp,2.56,1377,8.203,0.312,32,0.083,NA,8.213838621645293
3552,sharp,2.776,1743,8.203,0.338,32,0.083,NA,8.213838621645293
3553,sharp,2.778,5339,8.203,0.339,32,0.083,NA,8.213838621645293
3554,sharp,2.174,1400,8.203,0.265,32,0.083,*trei̯-,8.213838621645293
3555,sharp,1.835,816,8.203,0.224,32,0.083,NA,8.213838621645293
3576,short,7.952,2895,7.952,1,41,0.045,*mreg̑ʰ-,8.213838621645293
3577,short,4.084,9437,7.952,0.514,41,0.045,?*g̑ʰers- ,8.213838621645293
3578,short,2.745,8276,7.952,0.345,41,0.045,*(s)kert-,8.213838621645293
3579,short,4.988,641,7.952,0.627,41,0.045,NA,8.213838621645293
3580,short,2.288,292,7.952,0.288,41,0.045,NA,8.213838621645293
3581,short,2.94,2014,7.952,0.37,41,0.045,NA,8.213838621645293
3582,short,4.223,1676,7.952,0.531,41,0.045,NA,8.213838621645293
3583,short,3.177,1534,7.952,0.399,41,0.045,*k̑ent-,8.213838621645293
3584,short,2.957,1056,7.952,0.372,41,0.045,NA,8.213838621645293
3585,short,2.09,8636,7.952,0.263,41,0.045,NA,8.213838621645293
3586,short,2.523,5719,7.952,0.317,41,0.045,NA,8.213838621645293
3587,short,0.441,9882,7.952,0.055,41,0.045,NA,8.213838621645293
3588,short,2.606,8275,7.952,0.328,41,0.045,NA,8.213838621645293
3589,short,3.881,7440,7.952,0.488,41,0.045,NA,8.213838621645293
3590,short,2.752,5720,7.952,0.346,41,0.045,NA,8.213838621645293
3591,short,4.544,2896,7.952,0.571,41,0.045,NA,8.213838621645293
3592,short,2.558,1378,7.952,0.322,41,0.045,NA,8.213838621645293
3593,short,2.294,8277,7.952,0.288,41,0.045,NA,8.213838621645293
3594,short,0.843,4987,7.952,0.106,41,0.045,NA,8.213838621645293
3595,short,1.983,3325,7.952,0.249,41,0.045,NA,8.213838621645293
3596,short,5.423,3324,7.952,0.682,41,0.045,NA,8.213838621645293
3597,short,0.757,3279,7.952,0.095,41,0.045,NA,8.213838621645293
3617,sing,7.046,565,7.046,1,33,0.077,*⁽k̑⁾an-,8.213838621645293
3618,sing,2.745,1170,7.046,0.39,33,0.077,?*pei̯H-,8.213838621645293
3619,sing,6.443,818,7.046,0.914,33,0.077,*g⁽ʷ⁾eH(i̯)-,8.213838621645293
3620,sing,2.606,642,7.046,0.37,33,0.077,*h₁erkʷ-,8.213838621645293
3621,sing,4.349,293,7.046,0.617,33,0.077,*sengʷʰ-,8.213838621645293
3622,sing,4.312,3480,7.046,0.612,33,0.077,NA,8.213838621645293
3623,sing,3.177,1535,7.046,0.451,33,0.077,NA,8.213838621645293
3624,sing,0.444,6959,7.046,0.063,33,0.077,NA,8.213838621645293
3625,sing,2.752,5721,7.046,0.391,33,0.077,NA,8.213838621645293
3626,sing,5.197,5236,7.046,0.738,33,0.077,*k̑leu̯-,8.213838621645293
3627,sing,2.505,6958,7.046,0.355,33,0.077,NA,8.213838621645293
3628,sing,2.778,2900,7.046,0.394,33,0.077,?*h₂u̯ei̯d-,8.213838621645293
3629,sing,0.757,2898,7.046,0.107,33,0.077,*g̑ar-,8.213838621645293
3650,sit,8.214,294,8.214,1,9,0.4,*sed-,8.213838621645293
3651,sit,8.188,1536,8.214,0.997,9,0.4,*h₁eh₁s-,8.213838621645293
3652,sit,5.86,7441,8.214,0.713,9,0.4,*u̯ei̯k̑-,8.213838621645293
3653,sit,3.636,7443,8.214,0.443,9,0.4,*h₂u̯es-,8.213838621645293
3655,sit,0.77,471,8.214,0.094,9,0.4,NA,8.213838621645293
3659,skin,7.214,5086,7.501,0.962,26,0.071,*(s)ker-,8.213838621645293
3660,skin,7.501,820,7.501,1,26,0.071,*(s)keu̯H-,8.213838621645293
3661,skin,4.988,295,7.501,0.665,26,0.071,*pel-,8.213838621645293
3662,skin,2.745,1171,7.501,0.366,26,0.071,NA,8.213838621645293
3663,skin,6.376,5866,7.501,0.85,26,0.071,NA,8.213838621645293
3664,skin,5.219,1057,7.501,0.696,26,0.071,NA,8.213838621645293
3665,skin,5.306,1537,7.501,0.707,26,0.071,*der-,8.213838621645293
3666,skin,2.385,119,7.501,0.318,26,0.071,NA,8.213838621645293
3667,skin,2.916,5871,7.501,0.389,26,0.071,NA,8.213838621645293
3668,skin,2.56,2424,7.501,0.341,26,0.071,NA,8.213838621645293
3669,skin,2.752,472,7.501,0.367,26,0.071,NA,8.213838621645293
3670,skin,3.537,7044,7.501,0.472,26,0.071,NA,8.213838621645293
3671,skin,2.664,1876,7.501,0.355,26,0.071,NA,8.213838621645293
3672,skin,2.606,644,7.501,0.347,26,0.071,NA,8.213838621645293
3685,sky,8.214,1172,8.214,1,23,0.071,*nebʰ-,8.213838621645293
3686,sky,4.488,5975,8.214,0.546,23,0.071,*dei̯-,8.213838621645293
3687,sky,6.379,7058,8.214,0.777,23,0.071,*h₂ek̑-,8.213838621645293
3688,sky,5.004,930,8.214,0.609,23,0.071,NA,8.213838621645293
3689,sky,4.349,8296,8.214,0.529,23,0.071,NA,8.213838621645293
3690,sky,5.306,1538,8.214,0.646,23,0.071,*h₂u̯ers-,8.213838621645293
3691,sky,1.987,8695,8.214,0.242,23,0.071,NA,8.213838621645293
3692,sky,2.752,5730,8.214,0.335,23,0.071,NA,8.213838621645293
3693,sky,2.606,3363,8.214,0.317,23,0.071,NA,8.213838621645293
3694,sky,0.702,2903,8.214,0.085,23,0.071,NA,8.213838621645293
3695,sky,1.813,9978,8.214,0.221,23,0.071,NA,8.213838621645293
3696,sky,0.613,4848,8.214,0.075,23,0.071,*legʰ-,8.213838621645293
3697,sky,4.521,1917,8.214,0.55,23,0.071,*dʰengʰ-,8.213838621645293
3698,sky,1.136,1096,8.214,0.138,23,0.071,NA,8.213838621645293
3708,sleep,8.214,7523,8.214,1,24,0.167,*su̯ep-,8.213838621645293
3710,sleep,5.004,931,8.214,0.609,24,0.167,*drem-,8.213838621645293
3711,sleep,3.539,5089,8.214,0.431,24,0.167,NA,8.213838621645293
3712,sleep,2.957,1058,8.214,0.36,24,0.167,NA,8.213838621645293
3713,sleep,3.177,1539,8.214,0.387,24,0.167,*k̑ei̯-,8.213838621645293
3714,sleep,5.126,4136,8.214,0.624,24,0.167,NA,8.213838621645293
3715,sleep,2.776,1746,8.214,0.338,24,0.167,*telH-,8.213838621645293
3716,sleep,2.752,474,8.214,0.335,24,0.167,NA,8.213838621645293
3717,sleep,5.755,8795,8.214,0.701,24,0.167,NA,8.213838621645293
3718,sleep,2.664,2286,8.214,0.324,24,0.167,*klemH-,8.213838621645293
3719,sleep,0.86,2281,8.214,0.105,24,0.167,NA,8.213838621645293
