"tree_age","tree_simulation_number","node","state","T_F_U"
8,29,64,"rateau",TRUE
8,29,65,"rateau",TRUE
8,29,66,"regular",TRUE
8,29,67,"regular",TRUE
8,29,68,"rateau",TRUE
8,29,69,"rateau",TRUE
8,29,70,"rateau",TRUE
8,29,71,"rateau",TRUE
8,29,72,"rateau",TRUE
8,29,73,"rateau",TRUE
8,29,74,"rateau",TRUE
8,29,75,"rateau",TRUE
8,29,76,"rateau",TRUE
8,29,77,"rateau",TRUE
8,29,78,"regular",TRUE
8,29,79,"regular",TRUE
8,29,80,"rateau",TRUE
8,29,81,"regular",TRUE
8,29,82,"regular",TRUE
8,29,83,"regular",TRUE
8,29,84,"regular",TRUE
8,29,85,"regular",TRUE
8,29,86,"regular",TRUE
8,29,92,"rateau",TRUE
8,29,93,"rateau",TRUE
8,29,94,"rateau",TRUE
8,29,95,"rateau",TRUE
8,29,96,"regular",TRUE
8,29,97,"rateau",TRUE
8,29,98,"rateau",TRUE
8,29,99,"regular",TRUE
8,3,51,"regular",TRUE
8,3,58,"rateau",TRUE
8,3,59,"regular",TRUE
8,3,60,"rateau",TRUE
8,3,61,"rateau",TRUE
8,3,62,"rateau",TRUE
8,3,63,"rateau",TRUE
8,3,64,"rateau",TRUE
8,3,65,"rateau",TRUE
8,3,66,"regular",TRUE
8,3,67,"rateau",TRUE
8,3,68,"rateau",TRUE
8,3,69,"regular",TRUE
8,3,70,"rateau",TRUE
8,3,71,"rateau",TRUE
8,3,72,"rateau",TRUE
8,3,73,"regular",TRUE
8,3,74,"rateau",TRUE
8,3,75,"rateau",TRUE
8,3,76,"rateau",TRUE
8,3,77,"rateau",TRUE
8,3,78,"rateau",TRUE
8,3,79,"rateau",TRUE
8,3,80,"regular",TRUE
8,3,81,"rateau",TRUE
8,3,82,"rateau",TRUE
8,3,83,"regular",TRUE
8,3,84,"regular",TRUE
8,3,85,"regular",FALSE
8,3,86,"regular",FALSE
8,3,87,"regular",TRUE
8,3,88,"rateau",TRUE
8,3,89,"rateau",TRUE
8,3,91,"regular",TRUE
8,3,92,"regular",TRUE
8,3,93,"rateau",TRUE
8,3,94,"rateau",TRUE
8,3,95,"regular",TRUE
8,30,51,"rateau",TRUE
8,30,58,"rateau",TRUE
8,30,59,"rateau",FALSE
8,30,60,"rateau",FALSE
8,30,61,"rateau",TRUE
8,30,62,"regular",TRUE
8,30,63,"regular",TRUE
8,30,64,"regular",TRUE
8,30,65,"rateau",TRUE
8,30,66,"rateau",FALSE
8,30,67,"regular",TRUE
