trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
3071,rain,4.349,273,6.566,0.662,31,0.077,NA
3072,rain,2.745,1206,6.566,0.418,31,0.077,*dei̯-
3073,rain,5.004,919,6.566,0.762,31,0.077,*pleu̯-
3074,rain,2.957,1043,6.566,0.45,31,0.077,NA
3075,rain,3.161,1522,6.566,0.481,31,0.077,NA
3076,rain,0.444,3833,6.566,0.068,31,0.077,NA
3077,rain,2.858,1870,6.566,0.435,31,0.077,*lei̯H-
3078,rain,2.606,629,6.566,0.397,31,0.077,NA
3079,rain,0.757,7008,6.566,0.115,31,0.077,NA
3080,rain,2.535,5912,6.566,0.386,31,0.077,*neu̯-
3098,red,6.562,6592,6.562,1,31,0.083,*(h₁)reu̯dʰ-
3101,red,2.745,1163,6.562,0.418,31,0.083,*kʷr̥mi-
3102,red,6.483,98,6.562,0.988,31,0.083,NA
3103,red,2.176,8254,6.562,0.332,31,0.083,*u̯r̥mi-
3104,red,2.141,1523,6.562,0.326,31,0.083,NA
3105,red,2.776,1734,6.562,0.423,31,0.083,*dʰerg-
3106,red,1.58,4370,6.562,0.241,31,0.083,NA
3107,red,0.444,3832,6.562,0.068,31,0.083,*g̑ʰelh₃-
3108,red,2.606,630,6.562,0.397,31,0.083,NA
3109,red,2.752,454,6.562,0.419,31,0.083,NA
3110,red,3.141,6206,6.562,0.479,31,0.083,NA
3111,red,0.86,1871,6.562,0.131,31,0.083,?*ser-
3129,right,5.942,6595,5.942,1,28,0.1,*dek̑s-
3130,right,3.47,276,5.942,0.584,28,0.1,*h₃reg̑-
3131,right,2.729,1238,5.942,0.459,28,0.1,"*pr̥-, *pró, *prí"
3132,right,2.611,1323,5.942,0.439,28,0.1,NA
3133,right,4.024,8717,5.942,0.677,28,0.1,NA
3134,right,2.606,3359,5.942,0.439,28,0.1,*seh₁dʰ-
3135,right,0.757,1968,5.942,0.127,28,0.1,NA
3136,right,2.664,7115,5.942,0.448,28,0.1,*g̑i̯eu̯H- 
3137,right,2.873,7014,5.942,0.484,28,0.1,NA
3138,right,0.86,2863,5.942,0.145,28,0.1,NA
3157,river,5.646,1735,5.646,1,36,0.062,*h₂ebʰ-
3158,river,2.974,6197,5.646,0.527,36,0.062,*h₃rei̯H-
3159,river,5.093,2647,5.646,0.902,36,0.062,*sreu̯-
3160,river,4.486,7856,5.646,0.795,36,0.062,*h₂ep-
3161,river,4.338,2649,5.646,0.768,36,0.062,*h₂ekʷ-
3162,river,5.594,808,5.646,0.991,36,0.062,NA
3163,river,2.606,631,5.646,0.462,36,0.062,*u̯ed-
3165,river,5.304,1525,5.646,0.939,36,0.062,*pet-
3166,river,4.925,2651,5.646,0.872,36,0.062,*bʰleu̯H-
3167,river,1.809,2652,5.646,0.32,36,0.062,*pleh₃-
3168,river,1.489,9470,5.646,0.264,36,0.062,*h₁rei̯p-
3169,river,2.611,2039,5.646,0.462,36,0.062,NA
3170,river,1.055,9691,5.646,0.187,36,0.062,NA
3171,river,0.757,2648,5.646,0.134,36,0.062,NA
3172,river,2.752,457,5.646,0.487,36,0.062,NA
3176,river,1.171,1045,5.646,0.207,36,0.062,NA
3193,root,7.018,8233,7.018,1,29,0,?*u̯reh₂d-
3194,root,2.745,1165,7.018,0.391,29,0,NA
3195,root,4.243,5098,7.018,0.605,29,0,NA
3196,root,5.772,1613,7.018,0.823,29,0,NA
3197,root,4.799,3264,7.018,0.684,29,0,*u̯ei̯(H)-
3198,root,2.024,2393,7.018,0.288,29,0,NA
3199,root,2.762,9836,7.018,0.394,29,0,NA
3200,root,4.483,1873,7.018,0.639,29,0,*k̑ek-
3201,root,2.606,633,7.018,0.371,29,0,NA
3203,root,3.757,8786,7.018,0.535,29,0,NA
3222,rotten,7.065,2877,7.065,1,33,0,*peu̯H-
3223,rotten,2.745,1166,7.065,0.389,33,0,*g̑ʰnei̯H-
3224,rotten,5.304,3819,7.065,0.751,33,0,?*Ki̯eh₂p-
3225,rotten,1.979,281,7.065,0.28,33,0,NA
3226,rotten,4.168,1672,7.065,0.59,33,0,*k̑ad-
3227,rotten,2.09,8793,7.065,0.296,33,0,NA
3228,rotten,2.776,2881,7.065,0.393,33,0,NA
3229,rotten,2.943,1048,7.065,0.417,33,0,*bʰreHg-
3230,rotten,2.243,6574,7.065,0.318,33,0,NA
3231,rotten,2.606,5967,7.065,0.369,33,0,NA
3232,rotten,1.835,2878,7.065,0.26,33,0,*pekʷ-
3233,rotten,2.102,2162,7.065,0.298,33,0,NA
3234,rotten,2.752,460,7.065,0.39,33,0,NA
3235,rotten,1.51,8054,7.065,0.214,33,0,*h₁u̯eh₂-
3236,rotten,2.47,4337,7.065,0.35,33,0,NA
3237,rotten,1.567,4209,7.065,0.222,33,0,NA
3238,rotten,0.814,3174,7.065,0.115,33,0,NA
3255,round,5.004,2443,5.219,0.959,43,0,*ret-
3256,round,2.619,2444,5.219,0.502,43,0,?*krengʰ-
3257,round,4.26,6649,5.219,0.816,43,0,NA
3258,round,4.319,8398,5.219,0.828,43,0,NA
3259,round,5.219,5922,5.219,1,43,0,NA
3260,round,2.677,4130,5.219,0.513,43,0,NA
3261,round,1.669,9689,5.219,0.32,43,0,NA
3262,round,1.055,9688,5.219,0.202,43,0,NA
3263,round,3.672,6651,5.219,0.704,43,0,NA
3264,round,2.858,2448,5.219,0.548,43,0,*u̯elH-
3266,round,1.366,9606,5.219,0.262,43,0,?*greng̑ʰ-
3267,round,0.757,6997,5.219,0.145,43,0,NA
3268,round,1.108,5008,5.219,0.212,43,0,NA
3269,round,2.778,4906,5.219,0.532,43,0,*kʷelh₁-
3270,round,0.77,4831,5.219,0.148,43,0,NA
3271,round,0.745,3871,5.219,0.143,43,0,NA
3272,round,3.191,2447,5.219,0.611,43,0,*kʷelp-
3298,run,5.521,5148,6.295,0.877,44,0.05,*bʰegʷ-
3299,run,6.295,5225,6.295,1,44,0.05,*dʰeu̯-
3301,run,4.495,5110,6.295,0.714,44,0.05,*⁽k̑⁾ers-
3302,run,4.332,6948,6.295,0.688,44,0.05,NA
3303,run,5.219,5094,6.295,0.829,44,0.05,*ret-
3304,run,3.492,6654,6.295,0.555,44,0.05,*dreu̯-
3305,run,4.349,6947,6.295,0.691,44,0.05,*h₃rei̯H-
3306,run,5.304,5027,6.295,0.843,44,0.05,*dʰre⁽g̑⁾ʰ-
3307,run,0.808,5199,6.295,0.128,44,0.05,*tekʷ-
3308,run,1.407,5214,6.295,0.223,44,0.05,*terkʷ-
3309,run,1.365,9556,6.295,0.217,44,0.05,NA
3310,run,1.768,9203,6.295,0.281,44,0.05,NA
3314,run,0.441,6991,6.295,0.07,44,0.05,NA
3316,run,3.757,6658,6.295,0.597,44,0.05,*dreh₂-
3317,run,2.553,6576,6.295,0.406,44,0.05,NA
3318,run,0.759,6450,6.295,0.121,44,0.05,NA
3319,run,0.86,6359,6.295,0.137,44,0.05,?*(s)k⁽ʷ⁾rei̯-
3320,run,5.423,6291,6.295,0.862,44,0.05,*h₂u̯eh₁-
3321,run,1.108,5969,6.295,0.176,44,0.05,NA
3322,run,0.937,5832,6.295,0.149,44,0.05,*drem-
3342,salt,7.994,283,7.994,1,12,0.143,*sal-
3343,salt,6.307,2009,7.994,0.789,12,0.143,NA
3344,salt,6.197,811,7.994,0.775,12,0.143,*leu̯H-
3345,salt,3.583,3501,7.994,0.448,12,0.143,*su̯eh₂d-
3346,salt,2.752,462,7.994,0.344,12,0.143,NA
3347,salt,2.753,3845,7.994,0.344,12,0.143,*leu̯k-
3348,salt,0.757,3286,7.994,0.095,12,0.143,NA
3354,sand,7.172,108,7.172,1,36,0.053,NA
3355,sand,5.341,2398,7.172,0.745,36,0.053,NA
3356,sand,2.745,1168,7.172,0.383,36,0.053,?*pē(n)s-
3357,sand,4.349,284,7.172,0.606,36,0.053,NA
3358,sand,3.08,8263,7.172,0.429,36,0.053,NA
3359,sand,5.004,6087,7.172,0.698,36,0.053,NA
3360,sand,5.304,8262,7.172,0.74,36,0.053,NA
3361,sand,3.262,3500,7.172,0.455,36,0.053,NA
3362,sand,3.527,8648,7.172,0.492,36,0.053,NA
3363,sand,2.776,1739,7.172,0.387,36,0.053,NA
3364,sand,2.858,8442,7.172,0.399,36,0.053,?*(s)melH-
3365,sand,2.606,8261,7.172,0.363,36,0.053,NA
3366,sand,2.002,1050,7.172,0.279,36,0.053,NA
3367,sand,0.843,7286,7.172,0.118,36,0.053,NA
3368,sand,0.759,6309,7.172,0.106,36,0.053,NA
3369,sand,2.664,5814,7.172,0.371,36,0.053,NA
3370,sand,0.757,3233,7.172,0.106,36,0.053,*mei̯k̑-
3371,sand,1.136,2164,7.172,0.158,36,0.053,NA
3372,sand,0.716,812,7.172,0.1,36,0.053,NA
3390,say,4.351,285,5.304,0.82,44,0,*sekʷ-
3391,say,1.417,9653,5.304,0.267,44,0,*kʷek̑-
3392,say,2.67,2415,5.304,0.503,44,0,*u̯ekʷ-
3393,say,0.441,6922,5.304,0.083,44,0,"*gʰe-, gʰo-"
3396,say,5.004,927,5.304,0.943,44,0,*dei̯k̑-
3397,say,2.745,1169,5.304,0.518,44,0,*rek-
3398,say,4.307,2010,5.304,0.812,44,0,NA
3399,say,4.171,1051,5.304,0.786,44,0,NA
3400,say,4.538,1614,5.304,0.856,44,0,*kʷó-
3401,say,5.304,1529,5.304,1,44,0,*leg̑-
3402,say,2.643,2409,5.304,0.498,44,0,*u̯ei̯d-
3403,say,2.752,8260,5.304,0.519,44,0,*k̑eHs-
3404,say,2.455,6841,5.304,0.463,44,0,*men-
3406,say,1.445,4132,5.304,0.272,44,0,NA
3407,say,1.58,2416,5.304,0.298,44,0,*u̯eth₂-
3408,say,2.776,2404,5.304,0.523,44,0,*bʰer-
3409,say,2.606,636,5.304,0.491,44,0,*h₂eg̑-
3411,say,3.419,8441,5.304,0.644,44,0,NA
3412,say,0.757,3265,5.304,0.143,44,0,NA
3413,say,1.51,2076,5.304,0.285,44,0,*g̑neh₃-
3434,sea,6.29,287,6.29,1,22,0,*mor-i-
3435,sea,2.253,2774,6.29,0.358,22,0,*keh₂p-
3436,sea,3.736,2773,6.29,0.594,22,0,NA
3437,sea,4.477,2011,6.29,0.712,22,0,NA
3438,sea,5.304,4907,6.29,0.843,22,0,NA
3439,sea,4.483,1875,6.29,0.713,22,0,*i̯uHr-
3440,sea,2.606,3361,6.29,0.414,22,0,NA
3441,sea,4.977,730,6.29,0.791,22,0,*u̯ed-
3442,sea,2.752,466,6.29,0.438,22,0,*dʰeu̯b-
3456,see,5.09,929,6.494,0.784,26,0.067,*u̯ei̯d-
3457,see,6.494,1969,6.494,1,26,0.067,*u̯ei̯h₁-
3459,see,4.349,288,6.494,0.67,26,0.067,?*sekʷ-
3460,see,6.157,814,6.494,0.948,26,0.067,*derk̑-
3461,see,2.957,1053,6.494,0.455,26,0.067,*u̯el-
3462,see,4.514,8257,6.494,0.695,26,0.067,NA
3463,see,5.198,3504,6.494,0.8,26,0.067,*kʷei̯s-
3464,see,3.526,2231,6.494,0.543,26,0.067,*spek̑-
3465,see,3.321,1531,6.494,0.511,26,0.067,NA
3466,see,2.752,8258,6.494,0.424,26,0.067,NA
3467,see,2.606,3362,6.494,0.401,26,0.067,NA
3469,see,2.664,2420,6.494,0.41,26,0.067,NA
3470,see,0.86,2418,6.494,0.132,26,0.067,NA
3471,see,4.782,2012,6.494,0.736,26,0.067,*dʰei̯H-
3472,see,0.547,1240,6.494,0.084,26,0.067,NA
3482,seed,7.248,289,7.248,1,23,0.083,*seh₁-
3483,seed,6.591,731,7.248,0.909,23,0.083,NA
3484,seed,5.623,1532,7.248,0.776,23,0.083,*sper-
3485,seed,5.434,2013,7.248,0.75,23,0.083,NA
3486,seed,2.611,1376,7.248,0.36,23,0.083,NA
3487,seed,3.454,8640,7.248,0.477,23,0.083,NA
3488,seed,3.037,6444,7.248,0.419,23,0.083,*g̑erh₂-
3489,seed,2.606,8332,7.248,0.36,23,0.083,NA
3490,seed,0.757,6980,7.248,0.104,23,0.083,NA
3491,seed,2.664,5816,7.248,0.368,23,0.083,*(s)kedh₂-
3492,seed,4.37,5713,7.248,0.603,23,0.083,NA
3493,seed,1.152,1270,7.248,0.159,23,0.083,NA
3505,sew,7.21,815,7.21,1,21,0,*si̯eu̯H-
3506,sew,5.304,1533,7.21,0.736,21,0,NA
3507,sew,2.92,732,7.21,0.405,21,0,NA
3508,sew,1.822,290,7.21,0.253,21,0,*(s)neh₁-
3509,sew,2.957,1054,7.21,0.41,21,0,NA
3510,sew,4.929,114,7.21,0.684,21,0,?*derbʰ-
3511,sew,2.776,1742,7.21,0.385,21,0,NA
3512,sew,2.606,639,7.21,0.361,21,0,NA
3513,sew,2.752,467,7.21,0.382,21,0,NA
3514,sew,3.625,6979,7.21,0.503,21,0,NA
3526,shadow,6.968,5058,6.968,1,18,0.1,*s⁽k̑⁾eH-
3527,shadow,6.397,8269,6.968,0.918,18,0.1,*s⁽k̑⁾eh₃-
3528,shadow,5.004,5169,6.968,0.718,18,0.1,NA
3529,shadow,2.611,7022,6.968,0.375,18,0.1,NA
3530,shadow,1.514,5149,6.968,0.217,18,0.1,NA
3531,shadow,2.75,5209,6.968,0.395,18,0.1,NA
3532,shadow,1.771,9917,6.968,0.254,18,0.1,NA
3533,shadow,2.707,9651,6.968,0.389,18,0.1,*skek-
3534,shadow,0.757,6975,6.968,0.109,18,0.1,NA
3535,shadow,2.606,5972,6.968,0.374,18,0.1,NA
3544,sharp,5.529,468,6.488,0.852,32,0.083,*h₂ek̑-
3545,sharp,6.488,115,6.488,1,32,0.083,*(s)tei̯g-
3546,sharp,2.958,640,6.488,0.456,32,0.083,*k̑eh₃(i̯)-
3547,sharp,3.91,291,6.488,0.603,32,0.083,*(s)kerbʰ-
3548,sharp,3.367,6495,6.488,0.519,32,0.083,*gʷʰei̯H-
3549,sharp,2.957,5421,6.488,0.456,32,0.083,*(s)lei̯-
3550,sharp,2.677,1582,6.488,0.413,32,0.083,*(s)kep-
3551,sharp,2.548,1377,6.488,0.393,32,0.083,NA
3552,sharp,2.776,1743,6.488,0.428,32,0.083,NA
3553,sharp,2.778,5339,6.488,0.428,32,0.083,NA
3554,sharp,2.164,1400,6.488,0.334,32,0.083,*trei̯-
3555,sharp,1.835,816,6.488,0.283,32,0.083,NA
3576,short,5.14,2895,5.423,0.948,41,0.045,*mreg̑ʰ-
3577,short,4.078,9437,5.423,0.752,41,0.045,?*g̑ʰers- 
3578,short,2.745,8276,5.423,0.506,41,0.045,*(s)kert-
3579,short,4.978,641,5.423,0.918,41,0.045,NA
3580,short,2.283,292,5.423,0.421,41,0.045,NA
3581,short,2.84,2014,5.423,0.524,41,0.045,NA
3582,short,2.818,1676,5.423,0.52,41,0.045,NA
3583,short,3.17,1534,5.423,0.585,41,0.045,*k̑ent-
3584,short,2.957,1056,5.423,0.545,41,0.045,NA
3585,short,2.09,8636,5.423,0.385,41,0.045,NA
3586,short,2.143,5719,5.423,0.395,41,0.045,NA
3587,short,0.441,9882,5.423,0.081,41,0.045,NA
3588,short,2.606,8275,5.423,0.481,41,0.045,NA
3589,short,3.746,7440,5.423,0.691,41,0.045,NA
3590,short,2.752,5720,5.423,0.507,41,0.045,NA
3591,short,4.445,2896,5.423,0.82,41,0.045,NA
3592,short,2.596,1378,5.423,0.479,41,0.045,NA
3593,short,2.294,8277,5.423,0.423,41,0.045,NA
3594,short,0.969,4987,5.423,0.179,41,0.045,NA
3595,short,2.203,3325,5.423,0.406,41,0.045,NA
3596,short,5.423,3324,5.423,1,41,0.045,NA
3597,short,0.757,3279,5.423,0.14,41,0.045,NA
3617,sing,6.274,565,6.274,1,33,0.077,*⁽k̑⁾an-
3618,sing,2.745,1170,6.274,0.438,33,0.077,?*pei̯H-
3619,sing,5.834,818,6.274,0.93,33,0.077,*g⁽ʷ⁾eH(i̯)-
3620,sing,2.606,642,6.274,0.415,33,0.077,*h₁erkʷ-
3621,sing,4.349,293,6.274,0.693,33,0.077,*sengʷʰ-
3622,sing,4.28,3480,6.274,0.682,33,0.077,NA
3623,sing,3.17,1535,6.274,0.505,33,0.077,NA
3624,sing,0.45,6959,6.274,0.072,33,0.077,NA
3625,sing,2.752,5721,6.274,0.439,33,0.077,NA
3626,sing,4.348,5236,6.274,0.693,33,0.077,*k̑leu̯-
3627,sing,2.455,6958,6.274,0.391,33,0.077,NA
3628,sing,2.778,2900,6.274,0.443,33,0.077,?*h₂u̯ei̯d-
3629,sing,0.757,2898,6.274,0.121,33,0.077,*g̑ar-
3650,sit,7.116,294,7.116,1,9,0.4,*sed-
3651,sit,6.001,1536,7.116,0.843,9,0.4,*h₁eh₁s-
3652,sit,5.731,7441,7.116,0.805,9,0.4,*u̯ei̯k̑-
3653,sit,3.417,7443,7.116,0.48,9,0.4,*h₂u̯es-
3655,sit,0.759,471,7.116,0.107,9,0.4,NA
3659,skin,7.159,5086,7.159,1,26,0.071,*(s)ker-
3660,skin,4.349,820,7.159,0.607,26,0.071,*(s)keu̯H-
3661,skin,3.381,295,7.159,0.472,26,0.071,*pel-
3662,skin,2.745,1171,7.159,0.383,26,0.071,NA
3663,skin,3.76,5866,7.159,0.525,26,0.071,NA
3664,skin,5.219,1057,7.159,0.729,26,0.071,NA
3665,skin,5.304,1537,7.159,0.741,26,0.071,*der-
3666,skin,2.427,119,7.159,0.339,26,0.071,NA
3667,skin,2.858,5871,7.159,0.399,26,0.071,NA
3668,skin,2.59,2424,7.159,0.362,26,0.071,NA
3669,skin,2.752,472,7.159,0.384,26,0.071,NA
3670,skin,2.861,7044,7.159,0.4,26,0.071,NA
3671,skin,2.664,1876,7.159,0.372,26,0.071,NA
3672,skin,2.606,644,7.159,0.364,26,0.071,NA
3685,sky,5.5,1172,5.692,0.966,23,0.071,*nebʰ-
3686,sky,2.762,5975,5.692,0.485,23,0.071,*dei̯-
3687,sky,5.692,7058,5.692,1,23,0.071,*h₂ek̑-
3688,sky,5.004,930,5.692,0.879,23,0.071,NA
3689,sky,4.349,8296,5.692,0.764,23,0.071,NA
3690,sky,5.304,1538,5.692,0.932,23,0.071,*h₂u̯ers-
3691,sky,1.508,8695,5.692,0.265,23,0.071,NA
3692,sky,2.752,5730,5.692,0.483,23,0.071,NA
3693,sky,2.606,3363,5.692,0.458,23,0.071,NA
3694,sky,0.805,2903,5.692,0.141,23,0.071,NA
3695,sky,1.797,9978,5.692,0.316,23,0.071,NA
3696,sky,0.615,4848,5.692,0.108,23,0.071,*legʰ-
3697,sky,4.398,1917,5.692,0.773,23,0.071,*dʰengʰ-
3698,sky,1.136,1096,5.692,0.2,23,0.071,NA
3708,sleep,6.484,7523,6.484,1,24,0.231,*su̯ep-
3709,sleep,3.747,3822,6.484,0.578,24,0.231,*ses-
3710,sleep,5.004,931,6.484,0.772,24,0.231,*drem-
3711,sleep,3.452,5089,6.484,0.532,24,0.231,NA
3712,sleep,2.957,1058,6.484,0.456,24,0.231,NA
3713,sleep,3.17,1539,6.484,0.489,24,0.231,*k̑ei̯-
3714,sleep,3.446,4136,6.484,0.532,24,0.231,NA
3715,sleep,2.776,1746,6.484,0.428,24,0.231,*telH-
3716,sleep,2.752,474,6.484,0.424,24,0.231,NA
3717,sleep,5.692,8795,6.484,0.878,24,0.231,NA
3718,sleep,2.664,2286,6.484,0.411,24,0.231,*klemH-
3719,sleep,0.86,2281,6.484,0.133,24,0.231,NA
3720,sleep,4.391,1918,6.484,0.677,24,0.231,*mei̯gʰ-
3733,small,2.745,1173,5.304,0.518,49,0.048,*meh₁-
3734,small,4.349,6707,5.304,0.82,49,0.048,NA
3735,small,5.219,1059,5.304,0.984,49,0.048,NA
3736,small,5.304,5318,5.304,1,49,0.048,NA
3737,small,4.26,823,5.304,0.803,49,0.048,NA
3738,small,1.781,298,5.304,0.336,49,0.048,NA
3739,small,2.21,1272,5.304,0.417,49,0.048,NA
3740,small,2.243,1773,5.304,0.423,49,0.048,NA
3741,small,1.573,932,5.304,0.297,49,0.048,NA
3742,small,2.858,1877,5.304,0.539,49,0.048,NA
3743,small,2.752,475,5.304,0.519,49,0.048,NA
3745,small,4.37,6944,5.304,0.824,49,0.048,NA
3746,small,2.553,6704,5.304,0.481,49,0.048,NA
3747,small,3.545,6141,5.304,0.668,49,0.048,NA
3748,small,0.869,5287,5.304,0.164,49,0.048,*peh₂u̯-
3749,small,4.651,4784,5.304,0.877,49,0.048,NA
3750,small,4.581,4402,5.304,0.864,49,0.048,*k⁽ʷ⁾seu̯d-
3751,small,0.322,3835,5.304,0.061,49,0.048,NA
3752,small,2.606,3342,5.304,0.491,49,0.048,NA
3753,small,2.664,2905,5.304,0.502,49,0.048,*h₃lei̯g̑-
3754,small,2.787,1540,5.304,0.525,49,0.048,NA
3781,smell,3.123,646,6.367,0.491,41,0.053,*h₃ed-
3782,smell,5.54,6163,6.367,0.87,41,0.053,*gʷʰreh₁-
3783,smell,1.941,2912,6.367,0.305,41,0.053,NA
3784,smell,6.367,8299,6.367,1,41,0.053,NA
3785,smell,2.744,2916,6.367,0.431,41,0.053,*(s)keu̯h₁-
3786,smell,3.551,1678,6.367,0.558,41,0.053,NA
3787,smell,3.225,2910,6.367,0.507,41,0.053,*sent-
3788,smell,1.775,299,6.367,0.279,41,0.053,NA
3789,smell,3.17,5319,6.367,0.498,41,0.053,NA
3790,smell,2.611,1327,6.367,0.41,41,0.053,NA
3791,smell,1.832,4849,6.367,0.288,41,0.053,?*i̯eu̯t-
3792,smell,1.517,933,6.367,0.238,41,0.053,NA
3793,smell,2.942,1060,6.367,0.462,41,0.053,*k̑leu̯-
3795,smell,0.759,6418,6.367,0.119,41,0.053,NA
3796,smell,1.179,5732,6.367,0.185,41,0.053,NA
3797,smell,1.407,4946,6.367,0.221,41,0.053,NA
3798,smell,2.27,2919,6.367,0.357,41,0.053,NA
3799,smell,2.664,2913,6.367,0.418,41,0.053,*u̯er-
3800,smell,1.368,1379,6.367,0.215,41,0.053,NA
3822,smoke,7.583,123,7.583,1,18,0.111,*dʰu̯eh₂-
3823,smoke,4.349,300,7.583,0.574,18,0.111,NA
3824,smoke,5.304,1583,7.583,0.7,18,0.111,?*kʷu̯ap-
3825,smoke,2.957,8304,7.583,0.39,18,0.111,NA
3826,smoke,1.057,4964,7.583,0.139,18,0.111,NA
3827,smoke,2.606,3365,7.583,0.344,18,0.111,NA
3828,smoke,2.822,3245,7.583,0.372,18,0.111,NA
3830,smoke,2.294,647,7.583,0.303,18,0.111,NA
3831,smoke,0.759,477,7.583,0.1,18,0.111,NA
3840,smooth,5.492,301,5.692,0.965,47,0.056,*gleh₂dʰ-
3841,smooth,3.402,8405,5.692,0.598,47,0.056,*(s)lei̯-
3842,smooth,4.078,6146,5.692,0.716,47,0.056,*(s)legh₂-
3843,smooth,5.423,2930,5.692,0.953,47,0.056,*mei̯H-
3844,smooth,3.355,532,5.692,0.589,47,0.056,NA
3845,smooth,4.536,6935,5.692,0.797,47,0.056,NA
3846,smooth,3.462,8680,5.692,0.608,47,0.056,*(s)lei̯g̑-
3847,smooth,2.023,1679,5.692,0.355,47,0.056,NA
3848,smooth,3.112,1584,5.692,0.547,47,0.056,*sem-
3849,smooth,4.315,8231,5.692,0.758,47,0.056,*k̑eh₃(i̯)-
3850,smooth,1.356,5736,5.692,0.238,47,0.056,NA
3851,smooth,5.692,9532,5.692,1,47,0.056,NA
3852,smooth,0.77,7298,5.692,0.135,47,0.056,NA
3853,smooth,0.759,6307,5.692,0.133,47,0.056,NA
3854,smooth,3.75,6147,5.692,0.659,47,0.056,NA
3855,smooth,2.606,5983,5.692,0.458,47,0.056,NA
3856,smooth,2.294,2927,5.692,0.403,47,0.056,NA
3857,smooth,2.912,2924,5.692,0.512,47,0.056,NA
3887,snake,6.002,648,6.49,0.925,34,0.062,*He(n)gʷʰi-
3888,snake,5.057,825,6.49,0.779,34,0.062,*serp-
3889,snake,6.49,1062,6.49,1,34,0.062,*(s)neh₁-
3891,snake,4.306,125,6.49,0.663,34,0.062,NA
3892,snake,2.739,1175,6.49,0.422,34,0.062,"*dʰég̑ʰ-om-, *dʰg̑ʰ-ém-, *dʰg̑ʰ-m-"
3893,snake,1.534,302,6.49,0.236,34,0.062,*slenkʷ-
3894,snake,4.285,1380,6.49,0.66,34,0.062,*u̯r̥mi-
3895,snake,2.73,1290,6.49,0.421,34,0.062,*gʷeh₁dʰ-
3896,snake,0.8,4914,6.49,0.123,34,0.062,NA
3897,snake,0.444,3836,6.49,0.068,34,0.062,NA
3898,snake,2.753,9890,6.49,0.424,34,0.062,NA
3900,snake,0.225,7762,6.49,0.035,34,0.062,*(s)meu̯k-
3901,snake,3.757,7444,6.49,0.579,34,0.062,*g̑enh₁-
3903,snake,4.37,6553,6.49,0.673,34,0.062,NA
3904,snake,0.86,2933,6.49,0.133,34,0.062,NA
3905,snake,2.664,2931,6.49,0.41,34,0.062,NA
3921,snow,7.179,303,7.179,1,11,0.167,*snei̯gʷʰ-
3922,snow,7.094,649,7.179,0.988,11,0.167,"?*g̑ʰéi̯-om, *g̑ʰ(i)i̯-ém-, *g̑ʰi-m-"
3923,snow,5.647,126,7.179,0.787,11,0.167,NA
3924,snow,2.957,1063,7.179,0.412,11,0.167,*h₂erg̑- 
3925,snow,2.752,480,7.179,0.383,11,0.167,*bʰerH-
3926,snow,0.757,3268,7.179,0.105,11,0.167,NA
3932,stand,6.86,309,6.86,1,24,0.2,*steh₂-
3933,stand,3.449,6813,6.86,0.503,24,0.2,*ped-
3934,stand,1.59,7447,6.86,0.232,24,0.2,NA
3935,stand,2.752,485,6.86,0.401,24,0.2,NA
3936,stand,4.37,9256,6.86,0.637,24,0.2,NA
3937,stand,2.884,4693,6.86,0.42,24,0.2,NA
3938,stand,1.108,3368,6.86,0.161,24,0.2,NA
3939,stand,0.757,3244,6.86,0.11,24,0.2,NA
3940,stand,2.664,2288,6.86,0.388,24,0.2,*k̑lei̯- 
3941,stand,0.753,1403,6.86,0.11,24,0.2,NA
3956,star,8.17,131,8.17,1,10,0.2,*h₂ster-
3957,star,5.521,1177,8.17,0.676,10,0.2,?*g̑ʰu̯oi̯-
3958,star,2.776,8697,8.17,0.34,10,0.2,NA
3959,star,2.752,486,8.17,0.337,10,0.2,NA
3960,star,0.548,1243,8.17,0.067,10,0.2,?*g̑⁽ʰ⁾er-
3966,stick,3.749,310,6.049,0.62,60,0,NA
3967,stick,4.264,1404,6.049,0.705,60,0,NA
3968,stick,4.345,4686,6.049,0.718,60,0,NA
3969,stick,1.741,1213,6.049,0.288,60,0,NA
3970,stick,5.304,3545,6.049,0.877,60,0,*u̯erb-
3971,stick,2.176,2036,6.049,0.36,60,0,*peh₂g̑- 
3972,stick,6.049,1680,6.049,1,60,0,NA
3973,stick,5.387,6098,6.049,0.89,60,0,NA
3974,stick,1.038,1244,6.049,0.172,60,0,*keh₂u̯-
3975,stick,2.569,6756,6.049,0.425,60,0,NA
3976,stick,1.58,7271,6.049,0.261,60,0,*sph₂en-
3977,stick,0.177,4196,6.049,0.029,60,0,NA
3979,stick,2.752,487,6.049,0.455,60,0,?*skeh₂p-
3980,stick,3.942,9063,6.049,0.652,60,0,NA
3981,stick,0.225,7763,6.049,0.037,60,0,NA
3982,stick,1.399,6869,6.049,0.231,60,0,*(s)kep-
3983,stick,1.797,6755,6.049,0.297,60,0,NA
3984,stick,1.67,6256,6.049,0.276,60,0,NA
3985,stick,2.484,5743,6.049,0.411,60,0,NA
3986,stick,2.606,3369,6.049,0.431,60,0,*bʰerH-
3987,stick,0.757,3255,6.049,0.125,60,0,NA
3989,stick,1.364,2980,6.049,0.226,60,0,NA
4026,stone,5.642,1179,5.642,1,33,0,*h₂ek̑-
