"age","simulation","node_summary","prob","model"
10,32,65,1,CS
10,32,66,1,CS
10,32,67,1,CS
10,32,68,1,CS
10,32,69,1,CS
10,32,70,1,CS
10,32,71,0.83,CS
10,32,72,0.85,CS
10,32,73,1,CS
10,32,74,1,CS
10,32,75,1,CS
10,32,76,0.84,CS
10,19,51,NA,MCC
10,19,52,0.005,MCC
10,19,53,0.005,MCC
10,19,54,0.005,MCC
10,19,55,0.005,MCC
10,19,56,0.005,MCC
10,19,57,0.01,MCC
10,19,58,0.035,MCC
10,19,59,1,MCC
10,19,60,0.05,MCC
10,19,61,1,MCC
10,19,62,1,MCC
10,19,63,0.36,MCC
10,19,64,0.98,MCC
10,19,65,0.04,MCC
10,19,66,1,MCC
10,19,67,0.96,MCC
10,19,68,0.57,MCC
10,19,69,0.005,MCC
10,19,70,0.15,MCC
10,19,71,0.005,MCC
10,19,72,0.02,MCC
10,19,73,0.035,MCC
10,19,74,1,MCC
10,19,75,0.005,MCC
10,19,76,0.005,MCC
10,19,77,0.005,MCC
10,19,78,0.045,MCC
10,19,79,0.02,MCC
10,19,80,0.995,MCC
10,19,81,0.88,MCC
10,19,82,1,MCC
10,19,83,0.005,MCC
10,19,84,0.005,MCC
10,19,85,0.005,MCC
10,19,86,0.07,MCC
10,19,87,1,MCC
10,19,88,1,MCC
10,19,89,0.005,MCC
10,19,90,0.005,MCC
10,19,91,0.06,MCC
10,19,92,0.94,MCC
10,19,93,0.645,MCC
10,19,94,0.02,MCC
10,19,95,0.09,MCC
10,19,96,0.03,MCC
10,19,97,0.82,MCC
10,19,98,0.15,MCC
10,19,99,0.33,MCC
10,37,51,NA,MCC
10,37,52,0.005,MCC
10,37,53,0.005,MCC
10,37,54,0.01,MCC
10,37,55,0.005,MCC
10,37,56,0.1,MCC
10,37,57,0.52,MCC
10,37,58,0.025,MCC
10,37,59,0.425,MCC
10,37,60,0.905,MCC
10,37,61,0.47,MCC
10,37,62,1,MCC
10,37,63,0.84,MCC
10,37,64,1,MCC
10,37,65,0.005,MCC
10,37,66,0.005,MCC
10,37,67,0.005,MCC
10,37,68,0.05,MCC
10,37,69,1,MCC
10,37,70,0.005,MCC
10,37,71,0.02,MCC
10,37,72,1,MCC
10,37,73,0.045,MCC
10,37,74,0.005,MCC
10,37,75,0.005,MCC
10,37,76,0.025,MCC
10,37,77,0.06,MCC
10,37,78,0.33,MCC
10,37,79,1,MCC
10,37,80,0.435,MCC
10,37,81,0.005,MCC
10,37,82,0.005,MCC
10,37,83,0.02,MCC
10,37,84,1,MCC
10,37,85,0.005,MCC
10,37,86,0.01,MCC
10,37,87,0.185,MCC
10,37,88,0.58,MCC
10,37,89,1,MCC
10,37,90,1,MCC
10,37,91,0.545,MCC
10,37,92,0.995,MCC
10,37,93,0.03,MCC
10,37,94,0.055,MCC
10,37,95,1,MCC
10,37,96,0.12,MCC
10,37,97,0.365,MCC
10,37,98,1,MCC
10,37,99,0.99,MCC
10,32,51,NA,MCC
10,32,52,0.005,MCC
10,32,53,0.005,MCC
10,32,54,0.005,MCC
10,32,55,0.005,MCC
10,32,56,0.78,MCC
10,32,57,0.97,MCC
10,32,58,0.945,MCC
10,32,59,0.35,MCC
10,32,60,1,MCC
10,32,61,0.02,MCC
10,32,62,0.07,MCC
10,32,63,1,MCC
10,32,64,0.89,MCC
10,32,65,1,MCC
10,32,66,0.12,MCC
10,32,67,1,MCC
10,32,68,1,MCC
10,32,69,1,MCC
10,32,70,0.455,MCC
10,32,71,1,MCC
10,32,72,1,MCC
10,32,73,0.84,MCC
10,32,74,0.015,MCC
10,32,75,0.015,MCC
10,32,76,0.3,MCC
10,32,77,1,MCC
10,32,78,0.025,MCC
10,32,79,0.16,MCC
10,32,80,1,MCC
10,32,81,0.04,MCC
10,32,82,0.3,MCC
10,32,83,1,MCC
10,32,84,1,MCC
10,32,85,0.815,MCC
10,32,86,1,MCC
10,32,87,0.925,MCC
10,32,88,0.16,MCC
10,32,89,0.42,MCC
10,32,90,0.005,MCC
10,32,91,1,MCC
10,32,92,0.005,MCC
10,32,93,0.045,MCC
10,32,94,0.83,MCC
10,32,95,0.015,MCC
10,32,96,0.035,MCC
10,32,97,1,MCC
10,32,98,0.85,MCC
10,32,99,1,MCC
10,14,51,1,CS
10,14,52,0.84,CS
10,14,53,1,CS
10,14,54,1,CS
10,14,55,0.78,CS
10,14,56,0.67,CS
10,14,57,1,CS
10,14,58,1,CS
10,14,59,0.745,CS
10,14,60,1,CS
10,14,61,1,CS
10,14,62,1,CS
10,14,63,1,CS
10,14,64,1,CS
10,14,65,1,CS
10,14,66,1,CS
10,14,67,0.66,CS
10,14,68,0.51,CS
10,28,51,1,CS
10,28,52,0.995,CS
10,28,53,0.915,CS
10,28,54,0.68,CS
10,28,55,1,CS
10,28,56,1,CS
10,28,57,0.545,CS
10,28,58,0.93,CS
10,28,59,1,CS
10,28,60,1,CS
10,28,61,1,CS
10,28,62,0.92,CS
10,28,63,1,CS
10,28,64,1,CS
10,28,65,1,CS
10,28,66,0.635,CS
10,28,67,1,CS
10,28,68,1,CS
10,28,69,1,CS
10,28,70,1,CS
10,28,71,0.75,CS
10,28,72,1,CS
10,28,73,0.535,CS
10,28,74,0.975,CS
10,28,75,1,CS
10,28,76,1,CS
10,14,51,NA,MCC
10,14,52,0.005,MCC
10,14,53,0.005,MCC
10,14,54,0.005,MCC
10,14,55,0.005,MCC
10,14,56,0.005,MCC
10,14,57,0.05,MCC
10,14,58,0.3,MCC
10,14,59,0.475,MCC
10,14,60,1,MCC
10,14,61,0.02,MCC
10,14,62,0.05,MCC
10,14,63,0.005,MCC
10,14,64,0.005,MCC
10,14,65,0.015,MCC
10,14,66,0.025,MCC
10,14,67,0.21,MCC
10,14,68,0.745,MCC
10,14,69,0.3,MCC
10,14,70,1,MCC
10,14,71,1,MCC
10,14,72,0.66,MCC
10,14,73,0.275,MCC
10,14,74,0.34,MCC
10,14,75,0.025,MCC
10,14,76,0.205,MCC
10,14,77,1,MCC
10,14,78,0.84,MCC
10,14,79,0.78,MCC
10,14,80,1,MCC
10,14,81,1,MCC
10,14,82,0.67,MCC
10,14,83,1,MCC
10,14,84,0.005,MCC
10,14,85,0.015,MCC
10,14,86,0.2,MCC
10,14,87,0.16,MCC
10,14,88,0.275,MCC
10,14,89,1,MCC
10,14,90,1,MCC
10,14,91,0.12,MCC
10,14,92,0.11,MCC
10,14,93,1,MCC
10,14,94,0.005,MCC
10,14,95,0.005,MCC
10,14,96,0.455,MCC
10,14,97,0.51,MCC
10,14,98,0.05,MCC
10,14,99,1,MCC
10,41,51,1,CS
10,41,52,0.915,CS
10,41,53,0.74,CS
10,41,54,0.565,CS
10,41,55,1,CS
10,41,56,1,CS
10,41,57,1,CS
10,41,58,0.51,CS
10,41,59,1,CS
10,41,60,0.86,CS
10,41,61,0.65,CS
10,41,62,1,CS
10,41,63,1,CS
10,41,64,1,CS
10,41,65,0.89,CS
10,41,66,0.875,CS
10,41,67,1,CS
10,41,68,1,CS
10,41,69,1,CS
10,41,70,0.7,CS
10,41,71,1,CS
10,23,51,1,CS
10,23,52,0.79,CS
10,23,53,1,CS
10,23,54,0.825,CS
10,23,55,1,CS
10,23,56,1,CS
10,23,57,1,CS
10,23,58,0.96,CS
10,23,59,1,CS
10,23,60,0.875,CS
10,23,61,1,CS
10,23,62,0.77,CS
10,23,63,0.93,CS
10,23,64,1,CS
10,23,65,1,CS
10,23,66,1,CS
10,23,67,1,CS
10,28,51,NA,MCC
10,28,52,0.005,MCC
10,28,53,0.005,MCC
10,28,54,0.005,MCC
10,28,55,0.005,MCC
10,28,56,0.105,MCC
10,28,57,0.04,MCC
10,28,58,1,MCC
10,28,59,1,MCC
10,28,60,0.635,MCC
10,28,61,0.005,MCC
10,28,62,0.005,MCC
10,28,63,0.01,MCC
10,28,64,0.535,MCC
10,28,65,0.095,MCC
10,28,66,0.235,MCC
10,28,67,1,MCC
10,28,68,1,MCC
10,28,69,0.975,MCC
10,28,70,0.75,MCC
10,28,71,1,MCC
10,28,72,0.005,MCC
10,28,73,0.01,MCC
10,28,74,0.155,MCC
10,28,75,1,MCC
10,28,76,1,MCC
10,28,77,0.005,MCC
10,28,78,0.03,MCC
10,28,79,0.03,MCC
10,28,80,0.995,MCC
10,28,81,0.915,MCC
10,28,82,0.68,MCC
10,28,83,1,MCC
10,28,84,1,MCC
10,28,85,0.92,MCC
10,28,86,1,MCC
10,28,87,1,MCC
10,28,88,0.005,MCC
10,28,89,0.005,MCC
10,28,90,0.545,MCC
10,28,91,0.93,MCC
10,28,92,1,MCC
10,28,93,1,MCC
10,28,94,1,MCC
10,28,95,0.01,MCC
10,28,96,0.29,MCC
10,28,97,0.045,MCC
10,28,98,0.095,MCC
10,28,99,1,MCC
10,23,51,NA,MCC
10,23,52,0.005,MCC
10,23,53,0.005,MCC
10,23,54,0.005,MCC
10,23,55,0.005,MCC
10,23,56,0.08,MCC
10,23,57,0.295,MCC
10,23,58,1,MCC
10,23,59,0.005,MCC
10,23,60,0.005,MCC
10,23,61,0.045,MCC
10,23,62,0.04,MCC
10,23,63,0.875,MCC
10,23,64,1,MCC
10,23,65,0.205,MCC
10,23,66,1,MCC
10,23,67,0.015,MCC
10,23,68,0.135,MCC
10,23,69,0.455,MCC
10,23,70,1,MCC
10,23,71,0.005,MCC
10,23,72,0.005,MCC
10,23,73,0.005,MCC
10,23,74,0.01,MCC
10,23,75,1,MCC
10,23,76,0.005,MCC
10,23,77,0.005,MCC
10,23,78,1,MCC
10,23,79,0.1,MCC
10,23,80,0.5,MCC
10,23,81,1,MCC
10,23,82,0.16,MCC
10,23,83,0.96,MCC
10,23,84,0.03,MCC
10,23,85,0.005,MCC
10,23,86,0.045,MCC
10,23,87,0.79,MCC
10,23,88,1,MCC
10,23,89,0.825,MCC
10,23,90,0.01,MCC
10,23,91,0.035,MCC
10,23,92,0.77,MCC
10,23,93,0.235,MCC
10,23,94,0.41,MCC
10,23,95,1,MCC
10,23,96,0.005,MCC
10,23,97,0.015,MCC
10,23,98,1,MCC
10,23,99,0.93,MCC
10,41,51,NA,MCC
10,41,52,0.005,MCC
10,41,53,0.005,MCC
10,41,54,0.005,MCC
10,41,55,0.005,MCC
10,41,56,0.005,MCC
10,41,57,0.03,MCC
10,41,58,1,MCC
10,41,59,0.105,MCC
10,41,60,1,MCC
10,41,61,0.005,MCC
10,41,62,0.055,MCC
10,41,63,1,MCC
10,41,64,0.005,MCC
10,41,65,0.005,MCC
10,41,66,0.035,MCC
10,41,67,0.075,MCC
10,41,68,1,MCC
10,41,69,0.005,MCC
10,41,70,0.005,MCC
10,41,71,0.05,MCC
10,41,72,0.7,MCC
10,41,73,0.005,MCC
10,41,74,0.195,MCC
10,41,75,1,MCC
10,41,76,0.47,MCC
10,41,77,0.875,MCC
10,41,78,0.89,MCC
10,41,79,0.005,MCC
10,41,80,0.01,MCC
10,41,81,0.01,MCC
10,41,82,0.47,MCC
10,41,83,1,MCC
10,41,84,0.04,MCC
10,41,85,0.005,MCC
10,41,86,0.03,MCC
10,41,87,0.915,MCC
10,41,88,0.74,MCC
10,41,89,0.565,MCC
10,41,90,1,MCC
10,41,91,1,MCC
10,41,92,1,MCC
10,41,93,0.035,MCC
10,41,94,0.02,MCC
10,41,95,1,MCC
10,41,96,0.51,MCC
10,41,97,1,MCC
10,41,98,0.86,MCC
10,41,99,0.65,MCC
11,37,51,1,CS
11,37,52,1,CS
11,37,53,0.895,CS
11,37,54,1,CS
11,37,55,1,CS
11,37,56,0.74,CS
11,37,57,1,CS
11,37,58,1,CS
11,37,59,1,CS
11,37,60,1,CS
11,37,61,1,CS
11,37,62,1,CS
11,37,63,1,CS
11,37,64,1,CS
11,37,65,1,CS
11,14,51,1,CS
11,14,52,0.57,CS
11,14,53,1,CS
11,14,54,0.93,CS
11,14,55,1,CS
11,14,56,1,CS
11,14,57,0.565,CS
11,14,58,0.7,CS
11,14,59,1,CS
11,14,60,0.995,CS
11,14,61,1,CS
11,14,62,1,CS
11,14,63,1,CS
11,14,64,1,CS
11,14,65,1,CS
11,14,66,1,CS
11,37,51,NA,MCC
11,37,52,0.005,MCC
11,37,53,0.005,MCC
11,37,54,0.005,MCC
11,37,55,0.01,MCC
11,37,56,0.01,MCC
11,37,57,0.085,MCC
11,37,58,1,MCC
11,37,59,0.005,MCC
11,37,60,0.03,MCC
11,37,61,0.25,MCC
11,37,62,0.005,MCC
11,37,63,0.005,MCC
11,37,64,0.005,MCC
11,37,65,0.005,MCC
11,37,66,0.02,MCC
11,37,67,0.005,MCC
11,37,68,0.005,MCC
11,37,69,0.085,MCC
11,37,70,1,MCC
11,37,71,0.23,MCC
11,37,72,1,MCC
11,37,73,0.005,MCC
11,37,74,0.045,MCC
11,37,75,0.385,MCC
11,37,76,0.74,MCC
11,37,77,1,MCC
11,37,78,1,MCC
11,37,79,0.005,MCC
11,37,80,0.08,MCC
11,37,81,0.205,MCC
11,37,82,1,MCC
11,37,83,1,MCC
11,37,84,0.295,MCC
11,37,85,0.35,MCC
11,37,86,0.39,MCC
11,37,87,0.27,MCC
11,37,88,1,MCC
11,37,89,1,MCC
11,37,90,0.415,MCC
11,37,91,0.075,MCC
11,37,92,0.005,MCC
11,37,93,0.065,MCC
11,37,94,1,MCC
11,37,95,0.895,MCC
11,37,96,1,MCC
11,37,97,0.04,MCC
11,37,98,1,MCC
11,37,99,0.015,MCC
11,14,51,NA,MCC
11,14,52,0.005,MCC
11,14,53,0.005,MCC
11,14,54,0.005,MCC
11,14,55,0.005,MCC
11,14,56,0.005,MCC
11,14,57,0.02,MCC
11,14,58,0.01,MCC
11,14,59,0.005,MCC
11,14,60,0.025,MCC
11,14,61,0.36,MCC
11,14,62,0.995,MCC
11,14,63,1,MCC
11,14,64,0.015,MCC
11,14,65,0.005,MCC
11,14,66,0.12,MCC
11,14,67,0.475,MCC
11,14,68,0.09,MCC
11,14,69,0.36,MCC
11,14,70,0.57,MCC
11,14,71,1,MCC
11,14,72,0.93,MCC
11,14,73,1,MCC
11,14,74,1,MCC
11,14,75,0.005,MCC
11,14,76,0.005,MCC
11,14,77,0.005,MCC
11,14,78,0.005,MCC
11,14,79,0.005,MCC
11,14,80,0.02,MCC
11,14,81,0.235,MCC
11,14,82,0.22,MCC
11,14,83,1,MCC
11,14,84,1,MCC
11,14,85,1,MCC
11,14,86,0.01,MCC
11,14,87,0.565,MCC
11,14,88,0.7,MCC
11,14,89,0.155,MCC
11,14,90,0.215,MCC
11,14,91,1,MCC
11,14,92,0.045,MCC
11,14,93,0.075,MCC
11,14,94,0.065,MCC
11,14,95,1,MCC
11,14,96,1,MCC
11,14,97,0.19,MCC
11,14,98,0.035,MCC
11,14,99,0.115,MCC
11,1,51,1,CS
11,1,52,0.71,CS
11,1,53,0.56,CS
11,1,54,1,CS
11,1,55,1,CS
11,1,56,1,CS
11,1,57,1,CS
11,1,58,1,CS
11,1,59,0.815,CS
11,1,60,1,CS
11,1,61,0.78,CS
11,1,62,1,CS
11,1,63,1,CS
11,1,64,1,CS
11,1,65,0.97,CS
11,1,66,1,CS
11,1,67,1,CS
11,1,68,1,CS
11,1,69,0.895,CS
11,1,51,NA,MCC
11,1,52,0.005,MCC
11,1,53,0.005,MCC
11,1,54,0.895,MCC
11,1,55,0.005,MCC
11,1,56,1,MCC
11,1,57,0.815,MCC
11,1,58,0.005,MCC
11,1,59,0.005,MCC
11,1,60,0.005,MCC
11,1,61,0.05,MCC
11,1,62,0.4,MCC
11,1,63,1,MCC
11,1,64,0.22,MCC
11,1,65,1,MCC
11,1,66,0.005,MCC
11,1,67,0.005,MCC
11,1,68,0.005,MCC
11,1,69,0.08,MCC
11,1,70,0.71,MCC
11,1,71,0.085,MCC
11,1,72,0.105,MCC
11,1,73,1,MCC
11,1,74,0.22,MCC
11,1,75,0.1,MCC
11,1,76,0.13,MCC
11,1,77,0.125,MCC
11,1,78,1,MCC
11,1,79,0.56,MCC
11,1,80,1,MCC
11,1,81,1,MCC
11,1,82,0.005,MCC
11,1,83,0.01,MCC
11,1,84,0.05,MCC
11,1,85,1,MCC
11,1,86,1,MCC
11,1,87,0.97,MCC
11,1,88,0.005,MCC
11,1,89,0.055,MCC
11,1,90,0.19,MCC
11,1,91,0.21,MCC
11,1,92,0.3,MCC
11,1,93,0.49,MCC
11,1,94,0.78,MCC
11,1,95,1,MCC
11,1,96,0.02,MCC
11,1,97,1,MCC
11,1,98,0.02,MCC
11,1,99,1,MCC
11,23,51,1,CS
11,23,52,0.885,CS
11,23,53,1,CS
11,23,54,0.525,CS
11,23,55,0.54,CS
11,23,56,0.675,CS
11,23,57,1,CS
11,23,58,1,CS
11,23,59,1,CS
11,23,60,1,CS
11,23,61,0.99,CS
11,23,62,1,CS
11,23,63,1,CS
11,23,64,1,CS
11,23,65,1,CS
11,23,51,NA,MCC
11,23,52,0.005,MCC
11,23,53,0.005,MCC
11,23,54,0.01,MCC
11,23,55,0.54,MCC
11,23,56,0.01,MCC
11,23,57,0.13,MCC
11,23,58,0.005,MCC
11,23,59,0.005,MCC
11,23,60,0.23,MCC
11,23,61,1,MCC
11,23,62,0.885,MCC
11,23,63,0.5,MCC
11,23,64,1,MCC
11,23,65,0.005,MCC
11,23,66,0.005,MCC
11,23,67,0.015,MCC
11,23,68,0.17,MCC
11,23,69,0.675,MCC
11,23,70,0.365,MCC
11,23,71,0.99,MCC
11,23,72,0.315,MCC
11,23,73,0.01,MCC
11,23,74,0.145,MCC
11,23,75,1,MCC
11,23,76,0.005,MCC
11,23,77,0.005,MCC
11,23,78,0.315,MCC
11,23,79,1,MCC
11,23,80,0.05,MCC
11,23,81,1,MCC
11,23,82,1,MCC
11,23,83,0.005,MCC
11,23,84,0.005,MCC
11,23,85,0.075,MCC
11,23,86,0.295,MCC
11,23,87,0.01,MCC
11,23,88,0.055,MCC
11,23,89,0.345,MCC
11,23,90,0.005,MCC
11,23,91,0.005,MCC
11,23,92,0.005,MCC
11,23,93,0.035,MCC
11,23,94,0.04,MCC
11,23,95,1,MCC
11,23,96,1,MCC
11,23,97,0.125,MCC
11,23,98,0.065,MCC
11,23,99,1,MCC
11,28,51,1,CS
11,28,52,1,CS
11,28,53,0.73,CS
11,28,54,1,CS
11,28,55,1,CS
11,28,56,1,CS
11,28,57,1,CS
11,28,58,1,CS
11,28,59,1,CS
11,28,60,1,CS
11,28,61,1,CS
11,28,62,1,CS
11,28,63,1,CS
11,28,64,1,CS
11,28,65,1,CS
11,28,66,1,CS
11,28,67,1,CS
11,28,68,0.985,CS
11,28,69,1,CS
10,46,51,1,CS
10,46,52,1,CS
10,46,53,0.965,CS
10,46,54,1,CS
10,46,55,0.58,CS
10,46,56,1,CS
10,46,57,1,CS
10,46,58,1,CS
10,46,59,1,CS
10,46,60,1,CS
10,46,61,1,CS
10,46,62,1,CS
10,46,63,0.89,CS
10,46,64,1,CS
10,46,65,1,CS
10,46,51,NA,MCC
10,46,52,0.005,MCC
10,46,53,0.005,MCC
10,46,54,0.005,MCC
10,46,55,0.005,MCC
10,46,56,0.05,MCC
10,46,57,1,MCC
10,46,58,0.005,MCC
10,46,59,0.04,MCC
10,46,60,1,MCC
10,46,61,0.965,MCC
10,46,62,1,MCC
10,46,63,0.02,MCC
10,46,64,0.89,MCC
10,46,65,0.01,MCC
10,46,66,0.015,MCC
10,46,67,0.11,MCC
10,46,68,1,MCC
10,46,69,1,MCC
10,46,70,1,MCC
10,46,71,1,MCC
10,46,72,0.005,MCC
10,46,73,0.005,MCC
10,46,74,0.03,MCC
10,46,75,0.015,MCC
10,46,76,0.005,MCC
10,46,77,0.005,MCC
10,46,78,0.005,MCC
10,46,79,0.015,MCC
10,46,80,0.015,MCC
10,46,81,0.17,MCC
10,46,82,0.01,MCC
10,46,83,0.025,MCC
10,46,84,0.09,MCC
10,46,85,0.005,MCC
10,46,86,0.005,MCC
10,46,87,0.005,MCC
10,46,88,0.02,MCC
10,46,89,0.025,MCC
10,46,90,0.06,MCC
10,46,91,0.285,MCC
10,46,92,1,MCC
10,46,93,1,MCC
10,46,94,0.025,MCC
10,46,95,0.015,MCC
10,46,96,0.58,MCC
10,46,97,1,MCC
10,46,98,1,MCC
10,46,99,0.355,MCC
11,28,51,NA,MCC
11,28,52,NA,MCC
11,28,53,0.005,MCC
11,28,54,0.005,MCC
11,28,55,0.005,MCC
11,28,56,0.015,MCC
11,28,57,0.005,MCC
11,28,58,0.01,MCC
11,28,59,0.075,MCC
11,28,60,0.475,MCC
11,28,61,0.145,MCC
11,28,62,1,MCC
11,28,63,0.005,MCC
11,28,64,0.16,MCC
11,28,65,0.985,MCC
11,28,66,0.005,MCC
11,28,67,0.025,MCC
11,28,68,0.055,MCC
11,28,69,1,MCC
11,28,70,1,MCC
11,28,71,1,MCC
11,28,72,0.005,MCC
11,28,73,0.005,MCC
11,28,74,0.005,MCC
11,28,75,0.06,MCC
11,28,76,1,MCC
11,28,77,1,MCC
11,28,78,0.005,MCC
11,28,79,0.085,MCC
11,28,80,1,MCC
11,28,81,0.05,MCC
11,28,82,1,MCC
11,28,83,1,MCC
11,28,84,0.01,MCC
11,28,85,0.31,MCC
11,28,86,0.005,MCC
11,28,87,0.005,MCC
11,28,88,0.135,MCC
11,28,89,1,MCC
11,28,90,0.73,MCC
11,28,91,0.375,MCC
11,28,92,1,MCC
11,28,93,1,MCC
11,28,94,1,MCC
11,28,95,0.445,MCC
11,28,96,0.025,MCC
11,28,97,1,MCC
11,28,98,1,MCC
11,28,99,1,MCC
11,32,51,1,CS
11,32,52,0.545,CS
11,32,51,NA,MCC
11,32,52,0.005,MCC
11,32,53,0.005,MCC
11,32,54,0.005,MCC
11,32,55,0.005,MCC
11,32,56,0.005,MCC
11,32,57,0.015,MCC
11,32,58,0.02,MCC
11,32,59,0.005,MCC
11,32,60,0.005,MCC
11,32,61,0.015,MCC
11,32,62,0.005,MCC
11,32,63,0.005,MCC
11,32,64,0.005,MCC
11,32,65,0.005,MCC
11,32,66,0.005,MCC
11,32,67,0.015,MCC
11,32,68,0.545,MCC
11,32,69,0.005,MCC
11,32,70,0.005,MCC
11,32,71,0.005,MCC
11,32,72,0.02,MCC
11,32,73,0.005,MCC
11,32,74,0.005,MCC
11,32,75,0.005,MCC
11,32,76,0.025,MCC
11,32,77,0.02,MCC
11,32,78,0.025,MCC
11,32,79,0.03,MCC
11,32,80,0.005,MCC
11,32,81,0.005,MCC
11,32,82,0.005,MCC
11,32,83,0.02,MCC
11,32,84,0.005,MCC
11,32,85,0.005,MCC
11,32,86,0.02,MCC
11,32,87,0.035,MCC
11,32,88,0.005,MCC
11,32,89,0.01,MCC
11,32,90,0.04,MCC
11,32,91,0.005,MCC
11,32,92,0.015,MCC
11,32,93,0.005,MCC
11,32,94,0.005,MCC
11,32,95,0.025,MCC
11,32,96,0.005,MCC
11,32,97,0.015,MCC
11,32,98,0.005,MCC
11,32,99,0.025,MCC
11,19,51,1,CS
11,19,52,1,CS
11,19,53,1,CS
11,19,54,0.505,CS
11,19,55,1,CS
11,19,56,0.85,CS
11,19,57,1,CS
11,19,58,1,CS
11,19,59,1,CS
11,19,60,0.79,CS
11,19,61,0.745,CS
11,19,62,1,CS
11,19,63,1,CS
11,19,64,0.85,CS
11,19,51,NA,MCC
11,19,52,0.005,MCC
11,19,53,0.005,MCC
11,19,54,0.12,MCC
11,19,55,1,MCC
11,19,56,0.005,MCC
11,19,57,0.005,MCC
11,19,58,0.005,MCC
11,19,59,0.01,MCC
11,19,60,0.065,MCC
11,19,61,0.85,MCC
11,19,62,0.035,MCC
11,19,63,0.005,MCC
11,19,64,0.005,MCC
11,19,65,0.015,MCC
11,19,66,0.025,MCC
11,19,67,0.05,MCC
11,19,68,0.79,MCC
11,19,69,0.005,MCC
11,19,70,0.005,MCC
11,19,71,0.02,MCC
11,19,72,0.315,MCC
11,19,73,0.005,MCC
11,19,74,0.01,MCC
11,19,75,1,MCC
11,19,76,1,MCC
11,19,77,0.505,MCC
11,19,78,1,MCC
11,19,79,0.08,MCC
11,19,80,0.005,MCC
11,19,81,0.015,MCC
11,19,82,0.105,MCC
11,19,83,0.745,MCC
11,19,84,0.005,MCC
11,19,85,0.045,MCC
11,19,86,0.85,MCC
11,19,87,1,MCC
11,19,88,1,MCC
11,19,89,0.005,MCC
11,19,90,0.005,MCC
11,19,91,0.02,MCC
11,19,92,0.005,MCC
11,19,93,0.005,MCC
11,19,94,0.035,MCC
11,19,95,0.085,MCC
11,19,96,1,MCC
11,19,97,0.005,MCC
11,19,98,0.025,MCC
11,19,99,1,MCC
11,41,51,1,CS
11,41,52,0.875,CS
11,41,53,0.68,CS
11,41,54,1,CS
11,41,55,1,CS
11,41,56,1,CS
11,41,57,0.97,CS
11,41,58,1,CS
11,41,59,0.94,CS
11,41,60,0.84,CS
11,41,61,0.665,CS
11,41,62,1,CS
11,41,63,1,CS
11,41,64,1,CS
11,41,65,1,CS
11,41,66,1,CS
11,41,67,0.985,CS
11,41,68,1,CS
11,41,69,1,CS
11,41,51,NA,MCC
11,41,52,0.055,MCC
11,41,53,0.135,MCC
11,41,54,1,MCC
11,41,55,0.11,MCC
11,41,56,0.01,MCC
11,41,57,0.005,MCC
11,41,58,0.005,MCC
11,41,59,0.005,MCC
11,41,60,0.065,MCC
11,41,61,1,MCC
11,41,62,0.005,MCC
11,41,63,0.085,MCC
11,41,64,0.665,MCC
11,41,65,1,MCC
11,41,66,1,MCC
11,41,67,0.055,MCC
11,41,68,0.005,MCC
11,41,69,0.005,MCC
11,41,70,0.005,MCC
11,41,71,0.02,MCC
11,41,72,0.02,MCC
11,41,73,1,MCC
11,41,74,0.005,MCC
11,41,75,0.005,MCC
11,41,76,0.015,MCC
11,41,77,0.11,MCC
11,41,78,0.97,MCC
11,41,79,0.84,MCC
11,41,80,1,MCC
11,41,81,0.94,MCC
11,41,82,0.875,MCC
11,41,83,0.11,MCC
11,41,84,1,MCC
11,41,85,1,MCC
11,41,86,1,MCC
11,41,87,0.04,MCC
11,41,88,0.985,MCC
11,41,89,0.135,MCC
11,41,90,0.17,MCC
11,41,91,1,MCC
11,41,92,0.435,MCC
11,41,93,0.005,MCC
11,41,94,0.005,MCC
11,41,95,0.015,MCC
11,41,96,1,MCC
11,41,97,0.115,MCC
11,41,98,0.005,MCC
11,41,99,0.035,MCC
12,1,51,1,CS
12,1,52,0.58,CS
12,1,53,1,CS
12,1,54,0.775,CS
12,1,55,0.945,CS
12,1,56,1,CS
12,1,57,0.885,CS
12,1,58,1,CS
12,1,59,0.93,CS
12,1,60,1,CS
12,1,61,0.785,CS
12,1,62,1,CS
12,1,63,0.8,CS
12,1,64,1,CS
12,1,65,1,CS
12,1,66,1,CS
12,1,67,1,CS
12,1,68,1,CS
12,1,69,0.945,CS
12,1,70,1,CS
11,50,51,1,CS
11,50,52,0.995,CS
11,50,53,0.66,CS
11,50,54,0.76,CS
11,50,55,1,CS
11,50,56,0.985,CS
11,50,57,0.545,CS
11,50,58,0.955,CS
11,50,59,1,CS
11,50,60,1,CS
11,50,61,0.86,CS
11,50,62,0.985,CS
11,50,63,0.655,CS
11,50,64,0.95,CS
11,50,65,1,CS
11,50,66,1,CS
11,50,67,1,CS
11,50,68,1,CS
12,1,51,NA,MCC
12,1,52,0.005,MCC
12,1,53,0.005,MCC
12,1,54,0.005,MCC
12,1,55,0.005,MCC
12,1,56,0.005,MCC
12,1,57,0.945,MCC
12,1,58,0.155,MCC
12,1,59,1,MCC
12,1,60,0.125,MCC
12,1,61,0.8,MCC
12,1,62,0.005,MCC
12,1,63,0.175,MCC
12,1,64,1,MCC
12,1,65,0.065,MCC
12,1,66,0.45,MCC
12,1,67,0.93,MCC
12,1,68,1,MCC
12,1,69,0.005,MCC
