"node";"tree_age";"tree_simulation_number";"prob"
63;12;26;0,01
64;12;26;1
65;12;26;0,015
66;12;26;0
67;12;26;0
68;12;26;0
69;12;26;0,025
70;12;26;0,485
71;12;26;1
72;12;26;0
73;12;26;0
74;12;26;0
75;12;26;0
76;12;26;0
77;12;26;0,065
78;12;26;0
79;12;26;0
80;12;26;0
81;12;26;0
82;12;26;0,065
83;12;26;0,015
84;12;26;1
85;12;26;0
86;12;26;0
87;12;26;0
88;12;26;0,005
89;12;26;0
90;12;26;0
91;12;26;0
92;12;26;0,01
93;12;26;0,005
94;12;26;0,03
95;12;26;1
96;12;26;0,725
97;12;26;0,295
98;12;26;1
99;12;26;1
51;13;26;1
52;13;26;0
53;13;26;0
54;13;26;0,01
55;13;26;0,015
56;13;26;0
57;13;26;0
58;13;26;0
59;13;26;0
60;13;26;0
61;13;26;0,005
62;13;26;0,02
63;13;26;0
64;13;26;0,215
65;13;26;0
66;13;26;0
67;13;26;0
68;13;26;0
69;13;26;0,005
70;13;26;0,025
71;13;26;1
72;13;26;0
73;13;26;0
74;13;26;0
75;13;26;0,255
76;13;26;0
77;13;26;0,07
78;13;26;0
79;13;26;0
80;13;26;0
81;13;26;0
82;13;26;0,005
83;13;26;0
84;13;26;1
85;13;26;0
86;13;26;0
87;13;26;0
88;13;26;0,015
89;13;26;0
90;13;26;0
91;13;26;0
92;13;26;0
93;13;26;0,005
94;13;26;0,01
95;13;26;0,78
96;13;26;0,6
97;13;26;0,76
98;13;26;1
99;13;26;1
51;14;26;1
52;14;26;0
53;14;26;0
54;14;26;0,02
55;14;26;0,015
56;14;26;0
57;14;26;0
58;14;26;0
59;14;26;0
60;14;26;0
61;14;26;0,005
62;14;26;0,02
63;14;26;0,01
64;14;26;0,3
65;14;26;0,01
66;14;26;0
67;14;26;0
68;14;26;0
69;14;26;0
70;14;26;0,015
71;14;26;1
72;14;26;0
73;14;26;0
74;14;26;0
75;14;26;0,015
76;14;26;0
77;14;26;0,02
78;14;26;0,01
79;14;26;0
80;14;26;0
81;14;26;0
82;14;26;0,04
83;14;26;0,01
84;14;26;1
85;14;26;0
86;14;26;0
87;14;26;0
88;14;26;0,03
89;14;26;0
90;14;26;0
91;14;26;0
92;14;26;0,01
93;14;26;0
94;14;26;0
95;14;26;0,53
96;14;26;0,03
97;14;26;0,86
98;14;26;1
99;14;26;1
51;15;26;1
52;15;26;0
53;15;26;0,005
54;15;26;0,18
55;15;26;0,015
56;15;26;0
57;15;26;0
58;15;26;0
59;15;26;0
60;15;26;0
61;15;26;0
62;15;26;0,015
63;15;26;0,015
64;15;26;0,995
65;15;26;0,01
66;15;26;0
67;15;26;0
68;15;26;0,005
69;15;26;0,025
70;15;26;0,005
71;15;26;1
72;15;26;0
73;15;26;0
74;15;26;0
75;15;26;0
76;15;26;0
77;15;26;0,01
78;15;26;0
79;15;26;0
80;15;26;0
81;15;26;0
82;15;26;0,495
83;15;26;0,01
84;15;26;1
85;15;26;0
86;15;26;0
87;15;26;0
88;15;26;0
89;15;26;0
90;15;26;0
91;15;26;0
92;15;26;0,015
93;15;26;0
94;15;26;0,375
95;15;26;0,45
96;15;26;0,885
97;15;26;0,52
98;15;26;0,96
99;15;26;1
51;16;26;1
52;16;26;0
53;16;26;0
54;16;26;0,05
55;16;26;0,015
56;16;26;0
57;16;26;0
58;16;26;0
59;16;26;0
60;16;26;0
61;16;26;0
62;16;26;0,015
63;16;26;0
64;16;26;0,035
65;16;26;0,025
66;16;26;0
67;16;26;0
68;16;26;0
69;16;26;0,025
70;16;26;0,04
71;16;26;1
72;16;26;0
73;16;26;0
74;16;26;0
75;16;26;0,015
76;16;26;0
77;16;26;0,015
78;16;26;0,01
79;16;26;0
80;16;26;0
81;16;26;0
82;16;26;0,01
83;16;26;0,015
84;16;26;0,985
85;16;26;0
86;16;26;0
87;16;26;0
88;16;26;0,01
89;16;26;0
90;16;26;0
91;16;26;0
92;16;26;0,02
93;16;26;0
94;16;26;0
95;16;26;0,005
96;16;26;0,02
97;16;26;0,04
98;16;26;1
99;16;26;1
51;17;26;1
52;17;26;0
53;17;26;0
54;17;26;0,01
55;17;26;0,01
56;17;26;0
57;17;26;0
58;17;26;0
59;17;26;0
60;17;26;0
61;17;26;0
62;17;26;0,005
63;17;26;0
64;17;26;0
65;17;26;0,025
66;17;26;0
67;17;26;0
68;17;26;0,005
69;17;26;0,025
70;17;26;0,035
71;17;26;1
72;17;26;0
73;17;26;0
74;17;26;0
75;17;26;0
76;17;26;0
77;17;26;0
78;17;26;0,035
79;17;26;0
80;17;26;0
81;17;26;0
82;17;26;0,01
83;17;26;0,01
84;17;26;1
85;17;26;0
86;17;26;0
87;17;26;0
88;17;26;0,005
89;17;26;0
90;17;26;0
91;17;26;0
92;17;26;0,015
93;17;26;0
94;17;26;0
95;17;26;0,01
96;17;26;0,96
97;17;26;0,02
98;17;26;0,88
99;17;26;1
51;2;26;1
52;2;26;0,03
53;2;26;1
54;2;26;1
55;2;26;1
56;2;26;0
57;2;26;0,15
58;2;26;1
59;2;26;0,995
60;2;26;0,455
61;2;26;0,965
62;2;26;0,715
63;2;26;0,885
64;2;26;1
65;2;26;1
66;2;26;1
67;2;26;0,365
68;2;26;0,175
69;2;26;1
70;2;26;1
71;2;26;1
72;2;26;0
73;2;26;0,33
74;2;26;1
75;2;26;1
76;2;26;1
77;2;26;1
78;2;26;0,995
79;2;26;0,32
80;2;26;1
81;2;26;0,485
82;2;26;1
83;2;26;1
84;2;26;1
85;2;26;1
86;2;26;0,75
87;2;26;0,755
88;2;26;0,995
89;2;26;0,12
90;2;26;1
91;2;26;1
92;2;26;1
93;2;26;1
94;2;26;1
95;2;26;1
96;2;26;1
97;2;26;1
98;2;26;1
99;2;26;1
51;3;26;1
52;3;26;0,115
53;3;26;1
54;3;26;0,995
55;3;26;1
56;3;26;0,005
57;3;26;0,7
58;3;26;0,63
59;3;26;0,41
60;3;26;0,67
61;3;26;1
62;3;26;0,395
63;3;26;0,805
64;3;26;1
65;3;26;1
66;3;26;1
67;3;26;0,77
68;3;26;0,905
69;3;26;1
70;3;26;1
71;3;26;1
72;3;26;0
73;3;26;0,005
74;3;26;1
75;3;26;0,99
76;3;26;1
77;3;26;1
78;3;26;0,99
79;3;26;0,455
80;3;26;1
81;3;26;0,535
82;3;26;1
83;3;26;1
84;3;26;1
85;3;26;0,705
86;3;26;0,98
87;3;26;0,41
88;3;26;0,8
89;3;26;0,96
90;3;26;0,995
91;3;26;0,995
92;3;26;1
93;3;26;1
94;3;26;1
95;3;26;1
96;3;26;1
97;3;26;1
98;3;26;1
99;3;26;1
51;4;26;1
52;4;26;0,61
53;4;26;1
54;4;26;0,985
55;4;26;1
56;4;26;0,015
57;4;26;0,04
58;4;26;0,375
59;4;26;0,15
60;4;26;0,015
61;4;26;0,15
62;4;26;0,885
63;4;26;0,78
64;4;26;1
65;4;26;0,51
66;4;26;0,99
67;4;26;0,69
68;4;26;0,48
69;4;26;0,995
70;4;26;1
71;4;26;1
72;4;26;0
73;4;26;0,025
74;4;26;1
75;4;26;0,99
76;4;26;1
77;4;26;0,955
78;4;26;1
79;4;26;0,015
80;4;26;1
81;4;26;0,4
82;4;26;1
83;4;26;0,765
84;4;26;1
85;4;26;0,035
86;4;26;0,08
87;4;26;0,5
88;4;26;0,935
89;4;26;0,19
90;4;26;1
91;4;26;0,7
92;4;26;1
93;4;26;1
94;4;26;1
95;4;26;1
96;4;26;1
97;4;26;1
98;4;26;1
99;4;26;1
51;5;26;1
52;5;26;0,055
53;5;26;1
54;5;26;1
55;5;26;1
56;5;26;0,025
57;5;26;0,105
58;5;26;0,82
59;5;26;0,015
60;5;26;0,005
61;5;26;0,885
62;5;26;0,985
63;5;26;0,085
64;5;26;1
65;5;26;0,275
66;5;26;0,57
67;5;26;0,43
68;5;26;0,06
69;5;26;1
70;5;26;1
71;5;26;1
72;5;26;0,115
73;5;26;0,005
74;5;26;1
75;5;26;0,88
76;5;26;0,96
77;5;26;0,815
78;5;26;0,995
79;5;26;0,005
80;5;26;0,99
81;5;26;0,36
82;5;26;1
83;5;26;1
84;5;26;1
85;5;26;0
86;5;26;0,1
87;5;26;0,14
88;5;26;0,29
89;5;26;0,2
90;5;26;0,975
91;5;26;0,61
92;5;26;0,98
93;5;26;1
94;5;26;1
95;5;26;1
96;5;26;1
97;5;26;1
98;5;26;1
99;5;26;1
51;6;26;1
52;6;26;0,01
53;6;26;0,975
54;6;26;1
55;6;26;1
56;6;26;0,005
57;6;26;0,13
58;6;26;0,315
59;6;26;0,03
60;6;26;0,185
61;6;26;0,485
62;6;26;0,09
63;6;26;0,045
64;6;26;1
65;6;26;0,715
66;6;26;0,06
67;6;26;0,315
68;6;26;0,29
69;6;26;1
70;6;26;1
71;6;26;1
72;6;26;0,005
73;6;26;0,03
74;6;26;0,915
75;6;26;0,99
76;6;26;0,71
77;6;26;0,995
78;6;26;1
79;6;26;0
80;6;26;0,915
81;6;26;0,21
82;6;26;1
83;6;26;1
84;6;26;1
85;6;26;0,015
86;6;26;0,04
87;6;26;0,01
88;6;26;0,76
89;6;26;0
90;6;26;0,085
91;6;26;0,55
92;6;26;1
93;6;26;0,635
94;6;26;1
95;6;26;1
96;6;26;1
97;6;26;1
98;6;26;1
99;6;26;1
51;7;26;1
52;7;26;0,005
53;7;26;0,77
54;7;26;0,98
55;7;26;0,155
56;7;26;0
57;7;26;0
58;7;26;0
59;7;26;0
60;7;26;0
61;7;26;0,14
62;7;26;0,02
63;7;26;0
64;7;26;1
65;7;26;0,075
66;7;26;0
67;7;26;0
68;7;26;0,14
69;7;26;0,99
70;7;26;1
71;7;26;1
72;7;26;0
73;7;26;0,035
74;7;26;0,735
75;7;26;0,77
76;7;26;0,28
77;7;26;0,25
78;7;26;0,88
79;7;26;0
80;7;26;0
81;7;26;0,025
82;7;26;0,995
83;7;26;0,78
84;7;26;1
85;7;26;0
86;7;26;0
87;7;26;0
88;7;26;0,155
89;7;26;0
90;7;26;0,05
91;7;26;0,065
92;7;26;1
93;7;26;0,015
94;7;26;0,985
95;7;26;1
96;7;26;1
97;7;26;1
98;7;26;1
99;7;26;1
51;8;26;1
52;8;26;0,01
53;8;26;0,955
54;8;26;0,825
55;8;26;1
56;8;26;0
57;8;26;0
58;8;26;0
59;8;26;0
60;8;26;0
61;8;26;0,03
62;8;26;0,095
63;8;26;0
64;8;26;1
65;8;26;0,17
66;8;26;0,025
67;8;26;0,03
68;8;26;0,12
69;8;26;0,625
70;8;26;1
71;8;26;1
72;8;26;0
73;8;26;0
74;8;26;0
75;8;26;0,16
76;8;26;0,14
77;8;26;1
78;8;26;0,865
79;8;26;0
80;8;26;0,12
81;8;26;0,01
82;8;26;0,985
83;8;26;0,255
84;8;26;1
85;8;26;0
86;8;26;0
87;8;26;0
88;8;26;0,015
89;8;26;0
90;8;26;0,005
91;8;26;0,015
92;8;26;0,345
93;8;26;0,635
94;8;26;0,96
95;8;26;1
96;8;26;1
97;8;26;1
98;8;26;1
99;8;26;1
51;9;26;1
52;9;26;0
53;9;26;0,015
54;9;26;0,3
55;9;26;0,08
56;9;26;0
57;9;26;0
58;9;26;0
59;9;26;0
60;9;26;0
61;9;26;0
62;9;26;0
63;9;26;0,005
64;9;26;1
65;9;26;0,01
66;9;26;0
67;9;26;0
68;9;26;0,005
69;9;26;0,4
70;9;26;1
71;9;26;1
72;9;26;0
73;9;26;0
74;9;26;0
75;9;26;0,145
76;9;26;0
77;9;26;0,08
78;9;26;0,005
79;9;26;0
80;9;26;0
81;9;26;0
82;9;26;0,97
83;9;26;0,03
84;9;26;1
85;9;26;0
86;9;26;0
87;9;26;0
88;9;26;0,02
89;9;26;0
90;9;26;0
91;9;26;0,015
92;9;26;0,3
93;9;26;0,85
94;9;26;0,96
95;9;26;1
96;9;26;1
97;9;26;1
98;9;26;1
99;9;26;1
51;1;27;1
52;1;27;0,105
53;1;27;0,155
54;1;27;0,855
55;1;27;1
56;1;27;1
57;1;27;1
58;1;27;1
59;1;27;1
60;1;27;1
61;1;27;1
62;1;27;1
63;1;27;1
64;1;27;0,23
65;1;27;0,345
66;1;27;1
67;1;27;1
68;1;27;1
69;1;27;1
70;1;27;0,72
71;1;27;1
72;1;27;0,995
73;1;27;1
74;1;27;0,98
75;1;27;1
76;1;27;1
77;1;27;0,685
78;1;27;1
79;1;27;1
80;1;27;1
81;1;27;1
82;1;27;0,885
83;1;27;0,95
84;1;27;1
85;1;27;1
86;1;27;1
87;1;27;1
88;1;27;1
89;1;27;0,965
90;1;27;1
91;1;27;0,75
92;1;27;1
93;1;27;0,975
94;1;27;0,66
95;1;27;1
96;1;27;1
97;1;27;0,975
98;1;27;1
99;1;27;0,795
51;10;27;1
52;10;27;0
53;10;27;0
54;10;27;0
55;10;27;0,005
56;10;27;1
57;10;27;0,015
58;10;27;0,01
59;10;27;1
60;10;27;0,91
61;10;27;0,35
62;10;27;0,35
63;10;27;1
64;10;27;0
65;10;27;0
66;10;27;0,33
67;10;27;0,98
68;10;27;1
69;10;27;0
70;10;27;0,01
71;10;27;0,06
72;10;27;0
73;10;27;0
74;10;27;0,005
75;10;27;0,025
76;10;27;1
77;10;27;0,43
78;10;27;1
79;10;27;0,97
80;10;27;1
81;10;27;0
82;10;27;0
83;10;27;0,025
84;10;27;0,025
85;10;27;0,015
86;10;27;0,55
87;10;27;0,93
88;10;27;1
89;10;27;0,05
90;10;27;0,135
91;10;27;0
92;10;27;0
93;10;27;0,005
94;10;27;0,045
95;10;27;0,18
96;10;27;1
97;10;27;0,375
98;10;27;0,71
99;10;27;0,215
51;11;27;1
52;11;27;0
53;11;27;0
54;11;27;0
55;11;27;0,01
56;11;27;0,96
57;11;27;0,035
58;11;27;0,01
59;11;27;1
60;11;27;1
61;11;27;0,825
62;11;27;0,915
63;11;27;1
64;11;27;0
65;11;27;0
66;11;27;0,025
67;11;27;0,935
68;11;27;1
69;11;27;0
70;11;27;0,01
71;11;27;0,03
72;11;27;0
73;11;27;0
74;11;27;0
75;11;27;0,055
76;11;27;0,99
77;11;27;0,29
78;11;27;1
79;11;27;0,995
80;11;27;1
81;11;27;0
82;11;27;0
83;11;27;0,065
84;11;27;0,07
85;11;27;0
86;11;27;0,13
87;11;27;0,995
88;11;27;1
89;11;27;0,055
90;11;27;0,94
91;11;27;0
92;11;27;0
93;11;27;0
94;11;27;0
95;11;27;0,015
96;11;27;0,935
97;11;27;0,675
98;11;27;0,82
99;11;27;0,205
51;12;27;1
52;12;27;0
53;12;27;0
54;12;27;0
55;12;27;0
56;12;27;0,545
57;12;27;0,035
58;12;27;0,025
59;12;27;1
60;12;27;0,56
61;12;27;0,015
62;12;27;0,8
63;12;27;1
64;12;27;0
65;12;27;0
66;12;27;0,005
67;12;27;0,985
68;12;27;0,995
69;12;27;0
70;12;27;0,005
71;12;27;0,01
72;12;27;0
73;12;27;0
74;12;27;0
75;12;27;0,115
76;12;27;1
77;12;27;0,48
78;12;27;0,785
79;12;27;1
80;12;27;1
81;12;27;0
82;12;27;0
83;12;27;0,01
84;12;27;0,025
85;12;27;0
86;12;27;0,82
87;12;27;0,1
88;12;27;0,18
89;12;27;0
90;12;27;0,07
91;12;27;0
92;12;27;0
93;12;27;0
94;12;27;0
95;12;27;0,03
96;12;27;0,245
97;12;27;0,975
98;12;27;0,68
99;12;27;0,85
51;13;27;1
52;13;27;0
53;13;27;0
54;13;27;0
55;13;27;0
56;13;27;0,62
57;13;27;0,005
58;13;27;0
59;13;27;0,34
60;13;27;1
61;13;27;0,96
62;13;27;0,995
63;13;27;1
64;13;27;0
65;13;27;0
66;13;27;0,005
67;13;27;0,13
68;13;27;1
69;13;27;0
70;13;27;0,015
71;13;27;0,005
72;13;27;0
73;13;27;0
74;13;27;0
75;13;27;0
76;13;27;0,535
77;13;27;0,06
78;13;27;0,88
79;13;27;0,87
80;13;27;1
81;13;27;0
82;13;27;0
83;13;27;0,005
84;13;27;0,02
85;13;27;0
86;13;27;0
87;13;27;0,085
88;13;27;0,655
89;13;27;0,01
90;13;27;0,605
91;13;27;0
92;13;27;0
93;13;27;0
94;13;27;0,005
95;13;27;0,01
96;13;27;0,895
97;13;27;0,095
98;13;27;0,13
99;13;27;0,075
51;14;27;1
52;14;27;0
53;14;27;0
54;14;27;0
55;14;27;0
56;14;27;0,2
57;14;27;0,005
58;14;27;0,025
59;14;27;0,97
60;14;27;0,775
61;14;27;0,2
62;14;27;0,66
63;14;27;1
64;14;27;0
65;14;27;0
66;14;27;0
67;14;27;0,075
68;14;27;1
69;14;27;0
70;14;27;0,015
71;14;27;0,005
72;14;27;0
73;14;27;0
74;14;27;0
75;14;27;0
76;14;27;0,045
77;14;27;0,09
78;14;27;1
79;14;27;0,285
80;14;27;1
81;14;27;0
82;14;27;0
83;14;27;0,045
84;14;27;0
85;14;27;0
86;14;27;0
87;14;27;0,29
88;14;27;0,015
89;14;27;0,005
90;14;27;0,01
91;14;27;0
92;14;27;0
93;14;27;0
94;14;27;0
95;14;27;0,015
96;14;27;0,555
97;14;27;0,52
98;14;27;0,395
99;14;27;0,085
51;15;27;1
52;15;27;0
53;15;27;0
54;15;27;0
55;15;27;0
56;15;27;0,545
57;15;27;0,05
58;15;27;0
59;15;27;0,4
60;15;27;0,99
61;15;27;0,575
62;15;27;0,84
63;15;27;1
64;15;27;0
65;15;27;0
66;15;27;0,005
67;15;27;0,03
68;15;27;0,995
69;15;27;0,005
70;15;27;0,475
71;15;27;0,015
72;15;27;0
73;15;27;0
74;15;27;0
75;15;27;0
76;15;27;0
77;15;27;0,04
78;15;27;0,6
79;15;27;0,685
80;15;27;1
81;15;27;0
82;15;27;0
83;15;27;0,005
84;15;27;0,005
85;15;27;0
86;15;27;0
87;15;27;0,2
88;15;27;0,075
89;15;27;0
90;15;27;0,105
91;15;27;0
92;15;27;0
93;15;27;0
94;15;27;0
95;15;27;0,04
96;15;27;0,075
97;15;27;0,805
98;15;27;0,505
99;15;27;0,635
51;16;27;1
52;16;27;0
53;16;27;0
54;16;27;0
55;16;27;0
56;16;27;0,075
57;16;27;0,015
58;16;27;0
59;16;27;0
60;16;27;0
61;16;27;0,69
62;16;27;0
63;16;27;1
64;16;27;0
65;16;27;0
66;16;27;0
67;16;27;0,035
68;16;27;0,96
69;16;27;0
70;16;27;0,01
71;16;27;0,015
72;16;27;0
73;16;27;0
74;16;27;0
75;16;27;0
76;16;27;0
77;16;27;0,02
78;16;27;0,995
79;16;27;0,905
80;16;27;1
81;16;27;0
82;16;27;0
83;16;27;0
84;16;27;0,01
85;16;27;0
86;16;27;0
87;16;27;0,03
88;16;27;0,19
89;16;27;0
90;16;27;0,025
91;16;27;0
92;16;27;0
93;16;27;0
94;16;27;0
95;16;27;0,005
96;16;27;0,01
97;16;27;0,095
98;16;27;0,935
99;16;27;0,43
51;17;27;1
52;17;27;0
53;17;27;0
54;17;27;0
55;17;27;0
56;17;27;0,025
57;17;27;0,015
58;17;27;0,02
59;17;27;0,975
60;17;27;0,085
61;17;27;0,3
62;17;27;0,235
63;17;27;0,995
64;17;27;0
65;17;27;0
66;17;27;0
67;17;27;0,01
68;17;27;0,99
69;17;27;0
70;17;27;0,005
71;17;27;0
72;17;27;0
73;17;27;0
74;17;27;0
75;17;27;0,01
76;17;27;0,325
77;17;27;0,795
78;17;27;0,975
79;17;27;0,44
80;17;27;1
81;17;27;0
82;17;27;0
83;17;27;0,03
84;17;27;0,005
85;17;27;0
86;17;27;0
87;17;27;0,045
88;17;27;0,025
89;17;27;0
90;17;27;0,045
91;17;27;0
92;17;27;0
93;17;27;0
94;17;27;0
95;17;27;0,005
96;17;27;0,005
97;17;27;0,17
98;17;27;0,64
99;17;27;0,15
51;2;27;1
52;2;27;0,02
53;2;27;0,04
54;2;27;0,075
55;2;27;0,685
56;2;27;1
57;2;27;1
58;2;27;1
59;2;27;1
60;2;27;1
61;2;27;0,995
62;2;27;1
63;2;27;1
64;2;27;0,025
65;2;27;0
66;2;27;1
67;2;27;1
68;2;27;1
69;2;27;0,18
70;2;27;0,415
71;2;27;1
72;2;27;0,195
73;2;27;1
74;2;27;0,89
75;2;27;0,965
76;2;27;1
77;2;27;0,945
78;2;27;1
79;2;27;1
80;2;27;1
81;2;27;1
82;2;27;1
83;2;27;0,99
84;2;27;1
85;2;27;1
86;2;27;1
87;2;27;1
88;2;27;1
89;2;27;0,765
90;2;27;1
91;2;27;0,285
92;2;27;1
93;2;27;0,08
94;2;27;0,01
95;2;27;1
96;2;27;1
97;2;27;0,925
98;2;27;1
99;2;27;0,665
51;3;27;1
52;3;27;0,025
53;3;27;0,02
54;3;27;0,4
55;3;27;1
56;3;27;1
57;3;27;1
58;3;27;1
59;3;27;1
60;3;27;1
61;3;27;0,985
62;3;27;1
63;3;27;1
64;3;27;0,13
65;3;27;0,14
66;3;27;1
67;3;27;1
68;3;27;1
69;3;27;0,23
70;3;27;0,995
71;3;27;0,995
72;3;27;0,295
73;3;27;0,99
74;3;27;0,96
75;3;27;0,705
76;3;27;1
77;3;27;0,87
78;3;27;1
79;3;27;1
80;3;27;1
81;3;27;1
82;3;27;0,985
83;3;27;0,73
84;3;27;0,835
85;3;27;1
86;3;27;1
87;3;27;1
88;3;27;1
89;3;27;0,965
90;3;27;1
91;3;27;0,105
92;3;27;1
93;3;27;0,525
94;3;27;0,015
95;3;27;1
96;3;27;1
97;3;27;1
98;3;27;1
99;3;27;0,41
51;4;27;1
52;4;27;0,005
53;4;27;0
54;4;27;0,035
55;4;27;0,24
56;4;27;1
57;4;27;1
58;4;27;1
59;4;27;1
60;4;27;1
61;4;27;0,385
62;4;27;1
63;4;27;1
64;4;27;0
65;4;27;0,01
66;4;27;1
67;4;27;1
68;4;27;1
69;4;27;0,01
70;4;27;0,155
71;4;27;0,04
72;4;27;0,01
73;4;27;0,22
74;4;27;0,16
75;4;27;0,965
76;4;27;1
77;4;27;0,97
78;4;27;1
79;4;27;1
80;4;27;1
81;4;27;0,985
82;4;27;0,555
83;4;27;0,98
84;4;27;1
85;4;27;1
86;4;27;1
87;4;27;1
88;4;27;1
89;4;27;0,22
90;4;27;1
91;4;27;0,025
92;4;27;0,955
93;4;27;0,74
94;4;27;0,42
95;4;27;1
96;4;27;1
97;4;27;0,535
98;4;27;1
99;4;27;0,82
51;5;27;1
52;5;27;0,005
53;5;27;0
54;5;27;0,02
55;5;27;0,075
56;5;27;1
57;5;27;0,975
58;5;27;1
59;5;27;1
60;5;27;1
61;5;27;0,755
62;5;27;0,92
63;5;27;1
64;5;27;0
65;5;27;0
66;5;27;0,995
67;5;27;1
68;5;27;1
69;5;27;0
70;5;27;0,005
71;5;27;0,305
72;5;27;0,01
73;5;27;0
74;5;27;0,065
75;5;27;0,985
76;5;27;1
77;5;27;0,225
78;5;27;1
79;5;27;1
80;5;27;1
81;5;27;1
82;5;27;0,565
83;5;27;0,7
84;5;27;0,685
85;5;27;0,82
86;5;27;1
87;5;27;1
88;5;27;1
89;5;27;0,18
90;5;27;1
91;5;27;0,025
92;5;27;0,14
93;5;27;0,85
94;5;27;0,46
95;5;27;1
96;5;27;1
97;5;27;0,74
98;5;27;1
99;5;27;0,58
51;6;27;1
52;6;27;0
53;6;27;0,005
54;6;27;0
55;6;27;0,01
56;6;27;1
57;6;27;0,94
58;6;27;0,99
59;6;27;1
60;6;27;1
61;6;27;0,94
62;6;27;0,955
63;6;27;1
64;6;27;0
65;6;27;0
66;6;27;0,9
67;6;27;1
68;6;27;1
69;6;27;0,065
70;6;27;0,105
71;6;27;0,09
72;6;27;0
73;6;27;0,11
74;6;27;0,14
75;6;27;0,935
76;6;27;1
77;6;27;0,955
78;6;27;1
79;6;27;0,995
80;6;27;1
81;6;27;0,34
82;6;27;0,165
83;6;27;0,42
84;6;27;0,75
85;6;27;1
86;6;27;0,935
87;6;27;1
88;6;27;1
89;6;27;0,55
90;6;27;1
91;6;27;0,005
92;6;27;0,34
93;6;27;0,175
94;6;27;0,025
95;6;27;0,815
96;6;27;1
97;6;27;1
98;6;27;0,37
99;6;27;0,22
51;7;27;1
52;7;27;0,005
53;7;27;0
54;7;27;0
55;7;27;0,06
56;7;27;1
57;7;27;1
58;7;27;0,07
59;7;27;1
60;7;27;1
61;7;27;0,99
62;7;27;0,97
63;7;27;1
64;7;27;0
65;7;27;0
66;7;27;0,13
67;7;27;1
68;7;27;1
69;7;27;0,005
70;7;27;0,01
71;7;27;0
72;7;27;0
73;7;27;0,005
74;7;27;0,035
75;7;27;0,125
76;7;27;1
77;7;27;0,725
78;7;27;1
79;7;27;0,975
80;7;27;1
81;7;27;0,025
82;7;27;0,03
83;7;27;0,055
84;7;27;0,355
85;7;27;0,53
86;7;27;1
87;7;27;1
88;7;27;1
89;7;27;0,48
90;7;27;1
91;7;27;0,005
92;7;27;0,02
93;7;27;0,075
94;7;27;0,025
95;7;27;0,14
96;7;27;1
97;7;27;0,43
98;7;27;0,96
99;7;27;0,98
51;8;27;1
52;8;27;0
53;8;27;0
54;8;27;0
55;8;27;0,005
56;8;27;1
57;8;27;0,095
58;8;27;0,81
59;8;27;1
60;8;27;0,915
61;8;27;1
62;8;27;1
63;8;27;1
64;8;27;0
65;8;27;0
66;8;27;0,17
67;8;27;1
68;8;27;1
69;8;27;0,005
70;8;27;0,105
71;8;27;0,005
72;8;27;0
73;8;27;0
74;8;27;0
75;8;27;0,095
76;8;27;1
77;8;27;0,475
78;8;27;1
79;8;27;1
80;8;27;1
81;8;27;0
82;8;27;0,005
83;8;27;0,115
84;8;27;0,065
85;8;27;0,685
86;8;27;0,96
87;8;27;0,985
88;8;27;1
89;8;27;0,65
90;8;27;1
91;8;27;0
92;8;27;0
93;8;27;0
94;8;27;0
95;8;27;0,005
96;8;27;1
97;8;27;0,965
98;8;27;0,775
99;8;27;0,39
51;9;27;1
52;9;27;0
53;9;27;0
54;9;27;0
55;9;27;0
56;9;27;1
57;9;27;0,045
58;9;27;0,06
59;9;27;1
60;9;27;0,985
61;9;27;0,98
62;9;27;1
63;9;27;1
64;9;27;0
65;9;27;0
66;9;27;0,035
67;9;27;1
68;9;27;1
69;9;27;0
70;9;27;0,075
71;9;27;0,01
72;9;27;0
73;9;27;0
74;9;27;0
75;9;27;0,01
76;9;27;1
77;9;27;0,72
78;9;27;1
79;9;27;1
80;9;27;1
81;9;27;0
82;9;27;0,005
83;9;27;0,055
84;9;27;0,115
85;9;27;0,005
86;9;27;0,835
87;9;27;1
88;9;27;1
89;9;27;0,065
90;9;27;0,99
91;9;27;0
92;9;27;0
93;9;27;0
94;9;27;0,025
95;9;27;0,23
96;9;27;1
97;9;27;0,81
98;9;27;0,92
99;9;27;0,265
51;1;28;1
52;1;28;0,03
53;1;28;0,115
54;1;28;1
55;1;28;0,79
56;1;28;1
57;1;28;0,585
58;1;28;1
59;1;28;0,16
60;1;28;0,86
61;1;28;1
62;1;28;1
63;1;28;1
64;1;28;1
65;1;28;0,96
66;1;28;0,685
67;1;28;1
68;1;28;1
69;1;28;1
70;1;28;1
71;1;28;1
72;1;28;1
73;1;28;1
74;1;28;1
75;1;28;0,46
76;1;28;1
77;1;28;1
78;1;28;1
79;1;28;1
80;1;28;1
81;1;28;1
82;1;28;0,63
83;1;28;1
84;1;28;0,25
85;1;28;1
86;1;28;0,98
87;1;28;1
88;1;28;1
89;1;28;1
90;1;28;1
91;1;28;1
92;1;28;0,98
93;1;28;1
94;1;28;0,445
95;1;28;1
96;1;28;1
97;1;28;1
98;1;28;1
99;1;28;1
51;10;28;1
52;10;28;0
53;10;28;0
54;10;28;0
55;10;28;0
56;10;28;0
57;10;28;0,005
58;10;28;1
59;10;28;0,34
60;10;28;0
61;10;28;0,29
62;10;28;1
63;10;28;1
64;10;28;0
65;10;28;0,005
