"type","age","simulation","node","exist","N_nodes"
"consensus",8,35,67,30,TRUE
"consensus",8,35,68,30,TRUE
"consensus",8,35,69,30,TRUE
"consensus",8,35,70,30,TRUE
"consensus",8,35,71,30,TRUE
"consensus",8,35,72,30,TRUE
"consensus",8,35,73,30,TRUE
"consensus",8,35,74,30,FALSE
"consensus",8,35,76,30,TRUE
"consensus",8,35,77,30,FALSE
"consensus",8,35,78,30,TRUE
"consensus",8,35,79,30,TRUE
"consensus",8,35,80,30,TRUE
"consensus",8,36,51,28,TRUE
"consensus",8,36,52,28,TRUE
"consensus",8,36,53,28,TRUE
"consensus",8,36,54,28,TRUE
"consensus",8,36,55,28,TRUE
"consensus",8,36,56,28,TRUE
"consensus",8,36,57,28,TRUE
"consensus",8,36,58,28,FALSE
"consensus",8,36,60,28,TRUE
"consensus",8,36,61,28,FALSE
"consensus",8,36,62,28,TRUE
"consensus",8,36,64,28,TRUE
"consensus",8,36,65,28,TRUE
"consensus",8,36,66,28,TRUE
"consensus",8,36,67,28,FALSE
"consensus",8,36,68,28,TRUE
"consensus",8,36,70,28,TRUE
